Rooms,Type,Price,Year,Distance,Landsize,CouncilArea,Yearly Incidents Recorded
2,u,306000.0,2017,5.1,,Maribyrnong City Council,7189.0
2,h,647000.0,2017,5.1,231.0,Maribyrnong City Council,7189.0
3,h,935000.0,2017,5.1,,Maribyrnong City Council,7189.0
4,h,1560000.0,2017,5.1,,Maribyrnong City Council,7189.0
3,u,660000.0,2017,5.1,,Maribyrnong City Council,7189.0
2,h,1005000.0,2017,5.1,191.0,Maribyrnong City Council,7189.0
4,h,1220000.0,2017,15.4,546.0,Whitehorse City Council,6419.0
3,h,1253000.0,2017,15.4,826.0,Whitehorse City Council,6419.0
6,h,1620000.0,2017,15.4,586.0,Whitehorse City Council,6419.0
3,h,1057500.0,2017,15.4,831.0,Whitehorse City Council,6419.0
4,h,636000.0,2017,38.0,575.0,Frankston City Council,12058.0
2,u,415000.0,2017,38.0,,Frankston City Council,12058.0
2,u,426000.0,2017,38.0,,Frankston City Council,12058.0
3,h,485000.0,2017,36.9,590.0,Frankston City Council,12058.0
3,h,1000000.0,2017,38.0,,Frankston City Council,12058.0
4,h,890000.0,2017,38.0,,Frankston City Council,12058.0
4,h,1032000.0,2017,38.0,,Frankston City Council,12058.0
1,u,337000.0,2017,7.2,,Glen Eira City Council,5707.0
4,h,1350000.0,2017,45.9,40469.0,Macedon Ranges Shire Council,
4,h,650000.0,2017,12.9,618.0,Hume City Council,16673.0
2,u,390000.0,2017,10.1,,Glen Eira City Council,5707.0
3,h,1900000.0,2017,7.3,650.0,Boroondara City Council,6793.0
4,h,3600000.0,2017,7.3,,Boroondara City Council,6793.0
2,u,665500.0,2017,7.3,,Boroondara City Council,6793.0
3,h,1810000.0,2017,7.3,,Boroondara City Council,6793.0
3,u,1100000.0,2017,7.3,,Boroondara City Council,6793.0
3,h,1427000.0,2017,7.3,,Boroondara City Council,6793.0
4,h,1760000.0,2017,16.7,776.0,Monash City Council,8739.0
5,h,1863000.0,2017,16.7,790.0,Monash City Council,8739.0
2,u,1002000.0,2017,16.7,,Monash City Council,8739.0
3,h,1270100.0,2017,16.7,652.0,Monash City Council,8739.0
2,h,1801001.0,2017,16.7,691.0,Monash City Council,8739.0
3,t,600000.0,2017,11.2,,Merri-bek City Council,11641.0
3,h,750000.0,2017,11.2,615.0,Merri-bek City Council,11641.0
3,h,667000.0,2017,11.2,615.0,Merri-bek City Council,11641.0
3,h,720000.0,2017,11.2,380.0,Merri-bek City Council,11641.0
2,u,375000.0,2017,11.2,,Merri-bek City Council,11641.0
3,h,770000.0,2017,11.2,590.0,Merri-bek City Council,11641.0
3,h,556000.0,2017,11.2,,Merri-bek City Council,11641.0
2,h,525000.0,2017,11.2,,Merri-bek City Council,11641.0
3,t,720000.0,2017,11.2,781.0,Merri-bek City Council,11641.0
5,h,939000.0,2017,11.2,775.0,Merri-bek City Council,11641.0
3,h,750000.0,2017,11.2,676.0,Merri-bek City Council,11641.0
3,h,725000.0,2017,11.2,664.0,Merri-bek City Council,11641.0
2,h,825000.0,2017,11.2,696.0,Merri-bek City Council,11641.0
3,h,727000.0,2017,16.1,298.0,Banyule City Council,7391.0
3,h,860000.0,2017,16.1,,Banyule City Council,7391.0
3,h,960000.0,2017,16.1,1064.0,Banyule City Council,7391.0
2,h,817500.0,2017,16.1,,Banyule City Council,7391.0
3,u,665000.0,2017,16.1,,Banyule City Council,7391.0
3,h,706000.0,2017,16.1,,Banyule City Council,7391.0
3,h,905000.0,2017,16.1,,Banyule City Council,7391.0
3,u,472000.0,2017,20.4,,Hume City Council,16673.0
5,h,741000.0,2017,20.4,,Hume City Council,16673.0
3,h,840000.0,2017,11.2,641.0,Merri-bek City Council,11641.0
3,t,855500.0,2017,13.8,,Bayside City Council,4052.0
3,h,2000000.0,2017,13.8,632.0,Bayside City Council,4052.0
2,u,540000.0,2017,13.8,,Bayside City Council,4052.0
3,h,1050000.0,2017,13.8,573.0,Bayside City Council,4052.0
2,u,683000.0,2017,5.3,,Boroondara City Council,6793.0
4,h,3200000.0,2017,5.3,,Boroondara City Council,6793.0
1,u,380000.0,2017,5.3,,Boroondara City Council,6793.0
2,u,630000.0,2017,5.3,,Boroondara City Council,6793.0
2,u,595000.0,2017,6.2,,Boroondara City Council,6793.0
2,u,633000.0,2017,6.2,,Boroondara City Council,6793.0
2,u,642100.0,2017,6.2,,Boroondara City Council,6793.0
3,u,1600000.0,2017,6.2,407.0,Boroondara City Council,6793.0
4,h,3250000.0,2017,6.2,,Boroondara City Council,6793.0
3,h,1450000.0,2017,6.2,445.0,Boroondara City Council,6793.0
3,h,774000.0,2017,21.3,,Maroondah City Council,6820.0
4,h,1290000.0,2017,21.3,,Maroondah City Council,6820.0
4,h,971000.0,2017,21.3,725.0,Maroondah City Council,6820.0
4,h,1470000.0,2017,8.9,,Banyule City Council,7391.0
2,u,648500.0,2017,8.9,,Banyule City Council,7391.0
3,h,1395000.0,2017,8.9,,Banyule City Council,7391.0
3,h,1010000.0,2017,8.9,,Banyule City Council,7391.0
4,h,1032000.0,2017,8.8,797.0,Banyule City Council,7391.0
2,h,780000.0,2017,8.8,,Banyule City Council,7391.0
4,h,1190000.0,2017,8.8,585.0,Banyule City Council,7391.0
2,u,568000.0,2017,8.8,,Banyule City Council,7391.0
3,h,700000.0,2017,8.8,,Banyule City Council,7391.0
3,h,752000.0,2017,8.8,,Banyule City Council,7391.0
3,h,800000.0,2017,8.8,,Banyule City Council,7391.0
4,h,1570000.0,2017,16.0,,Bayside City Council,4052.0
3,h,1268000.0,2017,16.0,608.0,Bayside City Council,4052.0
4,h,685000.0,2017,18.0,760.0,Brimbank City Council,14744.0
4,h,630000.0,2017,18.0,3806.0,Brimbank City Council,14744.0
4,h,767000.0,2017,18.0,,Brimbank City Council,14744.0
4,h,752000.0,2017,18.4,,Wyndham City Council,11962.0
3,h,542500.0,2017,18.4,670.0,Wyndham City Council,11962.0
3,u,441000.0,2017,18.4,294.0,Wyndham City Council,11962.0
2,h,750000.0,2017,12.3,,Monash City Council,8739.0
3,t,880000.0,2017,7.8,,Banyule City Council,7391.0
3,h,2320000.0,2017,7.8,562.0,Banyule City Council,7391.0
3,h,632500.0,2017,14.0,533.0,Brimbank City Council,14744.0
3,h,731000.0,2017,15.5,652.0,Brimbank City Council,14744.0
3,h,671000.0,2017,15.5,,Brimbank City Council,14744.0
3,h,850000.0,2017,11.7,130.0,Brimbank City Council,14744.0
3,h,650000.0,2017,11.7,,Brimbank City Council,14744.0
2,u,450000.0,2017,3.4,,Melbourne City Council,27509.0
2,h,915000.0,2017,3.4,170.0,Melbourne City Council,27509.0
3,h,1550000.0,2017,3.4,,Melbourne City Council,27509.0
5,h,2900000.0,2017,5.4,920.0,Boroondara City Council,6793.0
3,t,1290000.0,2017,5.4,,Boroondara City Council,6793.0
4,h,2015000.0,2017,5.4,566.0,Boroondara City Council,6793.0
3,h,1900000.0,2017,5.4,491.0,Boroondara City Council,6793.0
3,h,680000.0,2017,26.0,,Maroondah City Council,6820.0
3,h,450000.0,2017,14.0,229.0,Brimbank City Council,14744.0
3,h,480000.0,2017,14.0,,Brimbank City Council,14744.0
3,u,675000.0,2017,12.1,,Darebin City Council,12872.0
3,h,355000.0,2017,31.7,650.0,Melton City Council,8923.0
4,h,710000.0,2017,16.3,616.0,Whittlesea City Council,12423.0
3,t,666000.0,2017,16.3,,Whittlesea City Council,12423.0
3,h,1341000.0,2017,12.7,,Banyule City Council,7391.0
3,h,695000.0,2017,12.7,,Banyule City Council,7391.0
4,h,1111000.0,2017,6.4,776.0,Maribyrnong City Council,7189.0
2,t,630000.0,2017,6.4,,Maribyrnong City Council,7189.0
4,u,708000.0,2017,6.4,,Maribyrnong City Council,7189.0
2,u,421500.0,2017,6.4,,Maribyrnong City Council,7189.0
3,h,950000.0,2017,6.4,,Maribyrnong City Council,7189.0
4,h,2610000.0,2017,5.9,682.0,Stonnington City Council,8842.0
3,h,2790000.0,2017,5.9,,Stonnington City Council,8842.0
4,u,1400000.0,2017,8.4,,Stonnington City Council,8842.0
5,h,4500000.0,2017,8.4,,Stonnington City Council,8842.0
4,h,3350000.0,2017,8.4,836.0,Stonnington City Council,8842.0
3,h,1667000.0,2017,8.4,,Stonnington City Council,8842.0
4,h,2400000.0,2017,8.4,,Stonnington City Council,8842.0
3,t,1400000.0,2017,8.4,,Stonnington City Council,8842.0
3,u,2765000.0,2017,8.4,,Stonnington City Council,8842.0
3,t,585000.0,2017,4.3,,Maribyrnong City Council,7189.0
3,h,845000.0,2017,4.3,252.0,Maribyrnong City Council,7189.0
2,t,495000.0,2017,4.3,,Maribyrnong City Council,7189.0
3,h,1165000.0,2017,4.3,,Maribyrnong City Council,7189.0
2,u,400000.0,2017,4.3,,Maribyrnong City Council,7189.0
3,h,545000.0,2017,17.4,682.0,Hume City Council,16673.0
1,u,575000.0,2017,0.0,,Melbourne City Council,27509.0
2,u,1180000.0,2017,0.0,,Melbourne City Council,27509.0
3,u,910000.0,2017,0.0,,Melbourne City Council,27509.0
3,u,1660000.0,2017,0.0,,Melbourne City Council,27509.0
1,u,480000.0,2017,0.0,,Melbourne City Council,27509.0
3,h,385000.0,2017,31.7,580.0,Melton City Council,8923.0
4,h,451000.0,2017,29.8,790.0,Melton City Council,8923.0
2,h,386000.0,2017,29.8,,Melton City Council,8923.0
3,h,425000.0,2017,29.8,805.0,Melton City Council,8923.0
3,h,476000.0,2017,29.8,647.0,Melton City Council,8923.0
3,h,370000.0,2017,29.8,,Melton City Council,8923.0
4,h,484000.0,2017,31.7,800.0,Melton City Council,8923.0
3,h,413000.0,2017,31.7,722.0,Melton City Council,8923.0
2,u,600000.0,2017,20.0,,Kingston City Council,8377.0
4,h,1125000.0,2017,20.0,700.0,Kingston City Council,8377.0
2,h,780000.0,2017,20.0,390.0,Kingston City Council,8377.0
3,h,605000.0,2017,25.9,,Whittlesea City Council,12423.0
4,h,705000.0,2017,25.9,491.0,Whittlesea City Council,12423.0
4,h,555000.0,2017,25.9,,Whittlesea City Council,12423.0
4,h,640000.0,2017,17.9,576.0,Whittlesea City Council,12423.0
3,h,665000.0,2017,17.9,375.0,Whittlesea City Council,12423.0
3,h,660000.0,2017,17.9,689.0,Whittlesea City Council,12423.0
4,h,675000.0,2017,17.9,608.0,Whittlesea City Council,12423.0
4,h,800000.0,2017,17.9,,Whittlesea City Council,12423.0
3,h,800000.0,2017,17.9,,Whittlesea City Council,12423.0
3,h,1070000.0,2017,17.2,667.0,Whitehorse City Council,6419.0
3,u,862000.0,2017,17.2,,Whitehorse City Council,6419.0
3,h,985000.0,2017,17.2,582.0,Whitehorse City Council,6419.0
3,h,1050000.0,2017,17.2,535.0,Whitehorse City Council,6419.0
2,u,1050000.0,2017,10.2,,Boroondara City Council,6793.0
3,h,3680000.0,2017,10.2,1316.0,Boroondara City Council,6793.0
3,t,691000.0,2017,16.2,,Banyule City Council,7391.0
4,h,1310000.0,2017,6.2,457.0,Moonee Valley City Council,7585.0
3,h,902000.0,2017,6.2,,Moonee Valley City Council,7585.0
3,h,1610000.0,2017,6.2,521.0,Moonee Valley City Council,7585.0
3,h,1353000.0,2017,6.2,,Moonee Valley City Council,7585.0
2,h,1150000.0,2017,6.2,241.0,Moonee Valley City Council,7585.0
4,h,1780000.0,2017,6.2,480.0,Moonee Valley City Council,7585.0
3,h,1410000.0,2017,14.3,,Kingston City Council,8377.0
3,t,735000.0,2017,26.5,,Yarra Ranges Shire Council,
4,h,915000.0,2017,26.5,,Yarra Ranges Shire Council,
5,h,740000.0,2017,26.5,866.0,Yarra Ranges Shire Council,
3,h,1480000.0,2017,21.5,,Kingston City Council,8377.0
3,h,1120000.0,2017,21.5,,Kingston City Council,8377.0
3,h,801000.0,2017,21.5,618.0,Kingston City Council,8377.0
3,h,1400000.0,2017,14.2,737.0,Monash City Council,8739.0
3,u,610000.0,2017,14.2,,Monash City Council,8739.0
3,t,1115000.0,2017,14.2,,Monash City Council,8739.0
4,h,980000.0,2017,14.2,800.0,Monash City Council,8739.0
4,h,960000.0,2017,18.8,,Monash City Council,8739.0
4,h,978000.0,2017,18.8,,Monash City Council,8739.0
3,h,960000.0,2017,18.8,737.0,Monash City Council,8739.0
3,h,925000.0,2017,18.8,738.0,Monash City Council,8739.0
1,u,330000.0,2017,10.1,,Glen Eira City Council,5707.0
4,h,1425000.0,2017,10.1,,Glen Eira City Council,5707.0
3,h,900000.0,2017,6.2,341.0,Hobsons Bay City Council,5306.0
2,u,485000.0,2017,6.2,,Hobsons Bay City Council,5306.0
3,t,970000.0,2017,10.4,254.0,Moonee Valley City Council,7585.0
2,u,600000.0,2017,10.4,,Moonee Valley City Council,7585.0
2,u,365000.0,2017,10.4,,Moonee Valley City Council,7585.0
3,u,571000.0,2017,22.7,,Greater Dandenong City Council,15109.0
2,u,489000.0,2017,22.7,,Greater Dandenong City Council,15109.0
3,h,630000.0,2017,22.7,535.0,Greater Dandenong City Council,15109.0
1,u,330000.0,2017,1.8,,Melbourne City Council,27509.0
2,u,687000.0,2017,1.8,,Melbourne City Council,27509.0
2,h,1405000.0,2017,1.8,,Melbourne City Council,27509.0
3,h,1290000.0,2017,5.3,,Darebin City Council,12872.0
3,h,1500000.0,2017,5.3,308.0,Darebin City Council,12872.0
2,h,1701000.0,2017,5.3,461.0,Darebin City Council,12872.0
2,h,1225000.0,2017,5.3,205.0,Darebin City Council,12872.0
1,u,410000.0,2017,5.3,,Darebin City Council,12872.0
3,h,1410000.0,2017,5.3,,Darebin City Council,12872.0
3,h,1900000.0,2017,5.3,502.0,Darebin City Council,12872.0
2,h,1295000.0,2017,5.3,302.0,Darebin City Council,12872.0
3,h,1020000.0,2017,5.3,,Darebin City Council,12872.0
3,h,989000.0,2017,5.3,150.0,Darebin City Council,12872.0
2,h,960000.0,2017,5.3,,Darebin City Council,12872.0
3,u,1900000.0,2017,5.3,,Darebin City Council,12872.0
4,h,2025000.0,2017,5.3,678.0,Darebin City Council,12872.0
3,h,1205000.0,2017,5.3,223.0,Darebin City Council,12872.0
3,t,925000.0,2017,16.7,,Monash City Council,8739.0
5,h,1700000.0,2017,15.4,,Manningham City Council,3898.0
3,h,891000.0,2017,11.2,588.0,Merri-bek City Council,11641.0
2,t,1050000.0,2017,12.3,,Monash City Council,8739.0
4,h,1160000.0,2017,12.3,578.0,Monash City Council,8739.0
4,h,1021000.0,2017,15.5,568.0,Kingston City Council,8377.0
3,h,1050000.0,2017,15.5,313.0,Kingston City Council,8377.0
3,h,1080000.0,2017,15.5,,Kingston City Council,8377.0
3,t,1092500.0,2017,11.4,,Glen Eira City Council,5707.0
3,h,502500.0,2017,47.3,,Cardinia Shire Council,
2,h,1206000.0,2017,21.5,,Kingston City Council,8377.0
1,u,350000.0,2017,1.8,,Melbourne City Council,27509.0
4,h,3700000.0,2017,1.8,,Melbourne City Council,27509.0
3,h,750000.0,2017,8.5,658.0,Merri-bek City Council,11641.0
3,t,540000.0,2017,8.5,,Merri-bek City Council,11641.0
3,u,776000.0,2017,8.5,,Merri-bek City Council,11641.0
3,h,743000.0,2017,8.5,259.0,Merri-bek City Council,11641.0
2,u,480000.0,2017,8.5,,Merri-bek City Council,11641.0
3,h,521000.0,2017,23.8,,Melton City Council,8923.0
4,h,665000.0,2017,14.7,,Wyndham City Council,11962.0
4,h,682000.0,2017,14.7,,Wyndham City Council,11962.0
2,h,1410000.0,2017,3.5,117.0,Melbourne City Council,27509.0
3,h,1250000.0,2017,3.5,,Melbourne City Council,27509.0
3,u,1650000.0,2017,3.5,,Melbourne City Council,27509.0
3,u,1250000.0,2017,3.5,,Melbourne City Council,27509.0
3,h,1400000.0,2017,3.5,,Melbourne City Council,27509.0
2,u,780000.0,2017,4.6,,Stonnington City Council,8842.0
4,h,2340000.0,2017,4.6,,Stonnington City Council,8842.0
2,u,475000.0,2017,4.6,,Stonnington City Council,8842.0
3,h,2925000.0,2017,4.6,346.0,Stonnington City Council,8842.0
2,h,1120000.0,2017,4.6,,Stonnington City Council,8842.0
3,h,3250000.0,2017,4.6,261.0,Stonnington City Council,8842.0
2,t,665000.0,2017,8.4,,Darebin City Council,12872.0
3,t,985000.0,2017,8.4,,Darebin City Council,12872.0
3,h,860000.0,2017,8.4,,Darebin City Council,12872.0
3,h,820000.0,2017,8.4,549.0,Darebin City Council,12872.0
2,u,310000.0,2017,8.4,,Darebin City Council,12872.0
4,h,1380000.0,2017,8.4,650.0,Darebin City Council,12872.0
3,h,1045000.0,2017,8.4,449.0,Darebin City Council,12872.0
4,h,1585000.0,2017,8.4,,Darebin City Council,12872.0
2,h,1252500.0,2017,3.5,169.0,Yarra City Council,11076.0
2,h,957000.0,2017,3.5,533.0,Yarra City Council,11076.0
3,h,665000.0,2017,12.0,,Darebin City Council,12872.0
2,t,555000.0,2017,12.0,,Darebin City Council,12872.0
2,u,650000.0,2017,12.0,,Darebin City Council,12872.0
3,h,1210000.0,2017,12.0,818.0,Darebin City Council,12872.0
3,h,850000.0,2017,12.0,,Darebin City Council,12872.0
2,u,550000.0,2017,12.0,,Darebin City Council,12872.0
3,u,675000.0,2017,12.0,,Darebin City Council,12872.0
4,h,750000.0,2017,12.0,,Darebin City Council,12872.0
3,h,780000.0,2017,12.0,767.0,Darebin City Council,12872.0
3,h,650000.0,2017,12.0,,Darebin City Council,12872.0
1,u,300000.0,2017,12.0,,Darebin City Council,12872.0
3,h,715000.0,2017,12.0,,Darebin City Council,12872.0
3,h,770000.0,2017,12.0,499.0,Darebin City Council,12872.0
2,h,1324000.0,2017,2.4,230.0,Yarra City Council,11076.0
1,u,401000.0,2017,2.4,,Yarra City Council,11076.0
3,h,951000.0,2017,2.4,116.0,Yarra City Council,11076.0
1,u,281200.0,2017,2.4,,Yarra City Council,11076.0
4,h,1260000.0,2017,2.4,,Yarra City Council,11076.0
2,h,1101000.0,2017,2.4,96.0,Yarra City Council,11076.0
1,u,408000.0,2017,2.4,,Yarra City Council,11076.0
3,h,808000.0,2017,19.9,,Maroondah City Council,6820.0
4,h,1150000.0,2017,19.9,702.0,Maroondah City Council,6820.0
4,t,850000.0,2017,19.9,,Maroondah City Council,6820.0
3,h,893500.0,2017,19.9,664.0,Maroondah City Council,6820.0
4,h,1050000.0,2017,19.9,,Maroondah City Council,6820.0
2,h,1204000.0,2017,19.9,,Maroondah City Council,6820.0
4,h,950000.0,2017,19.9,,Manningham City Council,3898.0
4,h,865000.0,2017,19.9,652.0,Manningham City Council,3898.0
4,h,1530000.0,2017,8.9,,Banyule City Council,7391.0
3,h,1100000.0,2017,8.9,,Banyule City Council,7391.0
4,h,1001000.0,2017,23.5,858.0,Knox City Council,8910.0
6,h,680000.0,2017,20.6,,Hume City Council,16673.0
4,h,640000.0,2017,20.6,,Hume City Council,16673.0
3,h,563500.0,2017,20.6,,Hume City Council,16673.0
2,t,373500.0,2017,20.6,,Hume City Council,16673.0
3,h,520000.0,2017,20.6,,Hume City Council,16673.0
3,h,531000.0,2017,20.6,510.0,Hume City Council,16673.0
3,h,591000.0,2017,20.6,598.0,Hume City Council,16673.0
3,t,920000.0,2017,5.1,,Maribyrnong City Council,7189.0
4,h,1220000.0,2017,5.1,,Maribyrnong City Council,7189.0
3,h,970000.0,2017,5.1,,Maribyrnong City Council,7189.0
2,h,1150000.0,2017,1.9,100.0,Port Phillip City Council,10310.0
3,u,703000.0,2017,1.9,,Port Phillip City Council,10310.0
4,h,630000.0,2017,20.5,,Whittlesea City Council,12423.0
4,h,635000.0,2017,20.5,449.0,Whittlesea City Council,12423.0
5,h,810000.0,2017,20.5,832.0,Whittlesea City Council,12423.0
4,h,637500.0,2017,20.5,500.0,Whittlesea City Council,12423.0
4,h,652000.0,2017,20.5,326.0,Whittlesea City Council,12423.0
2,h,1160000.0,2017,2.7,126.0,Melbourne City Council,27509.0
2,u,1075000.0,2017,2.7,,Melbourne City Council,27509.0
1,u,535000.0,2017,2.7,,Melbourne City Council,27509.0
3,u,750000.0,2017,2.7,,Melbourne City Council,27509.0
3,h,2261000.0,2017,2.7,,Melbourne City Council,27509.0
2,h,1600000.0,2017,2.7,,Melbourne City Council,27509.0
2,u,585000.0,2017,0.7,,Melbourne City Council,27509.0
3,h,738000.0,2017,20.8,,Greater Dandenong City Council,15109.0
3,h,833000.0,2017,22.2,754.0,Greater Dandenong City Council,15109.0
3,h,840000.0,2017,14.0,,Brimbank City Council,14744.0
3,h,622000.0,2017,14.0,534.0,Brimbank City Council,14744.0
3,h,655000.0,2017,14.0,,Brimbank City Council,14744.0
1,u,435000.0,2017,5.0,,Port Phillip City Council,10310.0
3,u,663000.0,2017,5.0,,Port Phillip City Council,10310.0
2,u,580000.0,2017,5.0,,Port Phillip City Council,10310.0
1,u,333000.0,2017,5.0,,Port Phillip City Council,10310.0
2,u,677500.0,2017,8.2,,Moonee Valley City Council,7585.0
3,h,1300000.0,2017,8.2,679.0,Moonee Valley City Council,7585.0
2,h,1240000.0,2017,8.2,697.0,Moonee Valley City Council,7585.0
2,h,1210000.0,2017,8.2,,Moonee Valley City Council,7585.0
3,h,468000.0,2017,31.7,711.0,Hume City Council,16673.0
4,h,420000.0,2017,31.7,732.0,Hume City Council,16673.0
3,h,540000.0,2017,31.7,,Hume City Council,16673.0
4,h,608000.0,2017,31.7,652.0,Hume City Council,16673.0
4,h,470000.0,2017,31.7,,Hume City Council,16673.0
4,h,550000.0,2017,31.7,713.0,Hume City Council,16673.0
3,h,427500.0,2017,31.7,663.0,Hume City Council,16673.0
3,h,670000.0,2017,10.5,650.0,Brimbank City Council,14744.0
3,h,885000.0,2017,10.5,612.0,Brimbank City Council,14744.0
2,h,730000.0,2017,10.5,531.0,Brimbank City Council,14744.0
3,h,925000.0,2017,10.5,,Brimbank City Council,14744.0
3,h,927500.0,2017,10.5,474.0,Brimbank City Council,14744.0
4,h,945800.0,2017,10.5,585.0,Brimbank City Council,14744.0
3,h,695000.0,2017,10.5,538.0,Brimbank City Council,14744.0
4,h,750000.0,2017,10.5,,Brimbank City Council,14744.0
3,u,565000.0,2017,10.5,,Brimbank City Council,14744.0
4,t,580000.0,2017,10.5,,Brimbank City Council,14744.0
4,h,2900000.0,2017,10.2,844.0,Boroondara City Council,6793.0
2,h,1170000.0,2017,10.2,670.0,Boroondara City Council,6793.0
2,u,770000.0,2017,10.2,,Boroondara City Council,6793.0
3,h,642000.0,2017,18.0,,Brimbank City Council,14744.0
3,h,670000.0,2017,18.0,,Brimbank City Council,14744.0
3,h,575000.0,2017,18.4,343.0,Wyndham City Council,11962.0
4,h,720000.0,2017,18.0,,Melton City Council,8923.0
2,h,462000.0,2017,15.5,,Brimbank City Council,14744.0
4,h,1168888.0,2017,15.5,785.0,Manningham City Council,3898.0
6,h,3030000.0,2017,15.5,4046.0,Manningham City Council,3898.0
4,h,1500000.0,2017,15.5,378.0,Manningham City Council,3898.0
3,h,1300000.0,2017,12.4,725.0,Manningham City Council,3898.0
4,h,1699000.0,2017,12.4,730.0,Manningham City Council,3898.0
3,t,1155000.0,2017,12.4,,Manningham City Council,3898.0
5,h,2325000.0,2017,12.4,725.0,Manningham City Council,3898.0
4,h,1130000.0,2017,12.4,472.0,Manningham City Council,3898.0
4,h,1200000.0,2017,12.4,715.0,Manningham City Council,3898.0
3,h,710000.0,2017,15.3,,Whittlesea City Council,12423.0
4,h,841000.0,2017,15.3,660.0,Whittlesea City Council,12423.0
2,u,514000.0,2017,15.3,,Whittlesea City Council,12423.0
3,u,480000.0,2017,15.3,,Whittlesea City Council,12423.0
2,u,475000.0,2017,15.3,,Whittlesea City Council,12423.0
2,h,835000.0,2017,7.0,,Darebin City Council,12872.0
3,t,915000.0,2017,7.0,,Darebin City Council,12872.0
1,u,373333.0,2017,7.0,,Darebin City Council,12872.0
3,u,830000.0,2017,4.1,,Stonnington City Council,8842.0
2,h,1655000.0,2017,4.3,,Moonee Valley City Council,7585.0
3,u,450000.0,2017,18.4,,Melton City Council,8923.0
3,h,567000.0,2017,18.4,,Melton City Council,8923.0
2,h,490000.0,2017,12.9,,Brimbank City Council,14744.0
3,h,651000.0,2017,12.9,534.0,Brimbank City Council,14744.0
3,h,666000.0,2017,12.9,582.0,Brimbank City Council,14744.0
