,Distance,Car,Rooms,Propertycount,Yearly Incidents Recorded
7923,43.3,2.0,4,2768.0,5137
7924,11.4,2.0,3,3578.0,5707
7925,47.3,1.0,4,17384.0,5137
7926,47.3,2.0,3,17384.0,5137
7927,21.5,2.0,3,5087.0,8377
7928,8.5,2.0,3,7485.0,11641
7929,14.7,2.0,4,15542.0,11962
7930,3.5,1.0,2,8648.0,27509
7931,3.5,0.0,5,8648.0,27509
7932,8.4,2.0,4,14577.0,12872
7933,8.4,4.0,3,14577.0,12872
7934,12.0,4.0,3,21650.0,12872
7935,2.4,1.0,3,14949.0,11076
7936,19.9,2.0,5,7785.0,6820
7937,21.3,2.0,4,4407.0,6820
7938,20.6,2.0,3,5833.0,16673
7939,20.6,2.0,3,5833.0,16673
7940,15.2,2.0,4,4497.0,4052
7941,35.4,3.0,3,8077.0,12058
7942,34.7,1.0,3,2756.0,12058
7943,20.5,2.0,4,7969.0,12423
7944,20.5,2.0,4,7969.0,12423
7945,20.5,2.0,3,7969.0,12423
7946,14.0,4.0,4,14042.0,14744
7947,14.0,2.0,5,14042.0,14744
7948,14.0,2.0,4,14042.0,14744
7949,8.2,2.0,3,3284.0,7585
7950,8.2,2.0,3,389.0,7585
7951,31.7,2.0,5,14092.0,16673
7952,31.7,2.0,2,14092.0,16673
7953,31.7,1.0,3,14092.0,16673
7954,10.5,4.0,3,3755.0,14744
7955,15.5,2.0,4,5336.0,14744
7956,15.5,4.0,5,5336.0,14744
7957,15.5,2.0,5,6202.0,3898
7958,15.3,1.0,3,7955.0,12423
7959,15.3,4.0,4,7955.0,12423
7960,7.0,1.0,2,8870.0,12872
7961,17.2,3.0,4,4181.0,6820
7962,17.2,4.0,3,4181.0,6820
7963,17.2,2.0,4,4181.0,6820
7964,14.7,2.0,3,5424.0,8910
7965,14.5,0.0,3,2329.0,7391
7966,14.7,2.0,4,16166.0,11962
7967,14.7,2.0,3,16166.0,11962
7968,14.7,2.0,4,16166.0,11962
7969,6.4,3.0,3,5058.0,7189
7970,6.8,0.0,3,6380.0,5306
7971,6.8,2.0,3,6380.0,5306
7972,6.8,2.0,5,802.0,5306
7973,25.5,2.0,4,2940.0,12423
7974,25.5,2.0,3,2940.0,12423
7975,25.5,2.0,4,2940.0,12423
7976,27.2,2.0,4,5262.0,11962
7977,27.2,2.0,3,5262.0,11962
7978,27.2,2.0,3,5262.0,11962
7979,9.5,2.0,3,4502.0,6959
7980,12.1,2.0,4,10175.0,7386
7981,14.8,2.0,3,7719.0,8093
7982,20.6,2.0,3,15510.0,15707
7983,20.6,2.0,4,15510.0,15707
7984,23.0,2.0,4,11925.0,6178
7985,25.9,2.0,3,7254.0,1889
7986,36.9,0.0,1,2259.0,4502
7987,15.4,2.0,4,4385.0,6525
7988,38.0,1.0,3,17055.0,11126
7989,38.0,2.0,3,17055.0,11126
7990,11.2,1.0,2,8870.0,11213
7991,21.3,6.0,4,3794.0,6178
7992,16.0,2.0,3,4794.0,3955
7993,29.8,2.0,4,4718.0,8093
7994,20.0,2.0,3,6162.0,8024
7995,12.3,2.0,4,3224.0,8481
7996,14.7,1.0,3,15542.0,11138
7997,23.5,2.0,4,11667.0,8717
7998,5.1,2.0,2,2417.0,6734
7999,6.3,2.0,2,6543.0,6734
8000,11.0,2.0,3,5301.0,4929
8001,13.8,1.0,2,10969.0,5392
8002,13.8,2.0,4,10969.0,5392
8003,13.4,1.0,3,4387.0,6525
8004,5.2,1.0,2,11918.0,11213
8005,4.0,0.0,2,5533.0,11213
8006,5.2,1.0,3,7082.0,11213
8007,6.7,2.0,3,3445.0,11869
8008,20.6,1.0,3,15510.0,15707
8009,20.6,0.0,3,15510.0,15707
8010,20.6,2.0,3,15510.0,15707
8011,14.0,2.0,3,2246.0,15707
8012,12.4,2.0,3,9028.0,3761
8013,25.9,2.0,3,7254.0,1889
8014,7.5,2.0,3,9264.0,6959
8015,18.0,3.0,4,5556.0,13829
8016,18.4,4.0,3,13830.0,11138
8017,18.4,2.0,3,13830.0,11138
8018,14.0,2.0,4,1202.0,13829
8019,15.5,3.0,4,3656.0,13829
8020,6.4,0.0,3,1808.0,6734
8021,16.3,2.0,3,8279.0,11721
8022,4.3,2.0,3,4918.0,6734
8023,17.4,2.0,3,4704.0,15707
8024,25.9,2.0,4,5812.0,11721
8025,17.9,2.0,4,10529.0,11721
8026,6.2,1.0,3,6232.0,6959
8027,18.8,2.0,3,7113.0,8481
8028,34.1,2.0,3,9376.0,15586
8029,34.1,1.0,3,9376.0,15586
8030,15.4,2.0,3,4973.0,3761
8031,14.7,2.0,4,15542.0,11138
8032,14.7,2.0,4,15542.0,11138
8033,14.7,2.0,4,15542.0,11138
8034,3.5,2.0,3,8648.0,27165
8035,8.9,2.0,4,3540.0,7386
8036,34.7,2.0,3,1721.0,11126
8037,35.4,2.0,4,8077.0,11126
8038,20.5,2.0,3,7969.0,11721
8039,31.7,2.0,4,14092.0,15707
8040,18.4,2.0,3,10160.0,11138
8041,18.0,2.0,4,4242.0,8093
8042,12.4,0.0,4,5420.0,3761
8043,7.0,4.0,4,8870.0,11869
8044,18.4,2.0,4,5811.0,8093
8045,18.4,2.0,4,5811.0,8093
8046,18.4,2.0,3,5811.0,8093
8047,29.3,3.0,5,2591.0,5745
8048,14.7,2.0,5,7082.0,8717
8049,14.7,2.0,3,16166.0,11138
8050,10.4,3.0,5,3464.0,6959
8051,24.7,1.0,3,8322.0,14082
8052,26.0,1.0,3,4654.0,6178
8053,23.3,2.0,5,2949.0,8717
8054,35.4,1.0,3,8077.0,11126
8055,44.2,2.0,3,3988.0,3066
8056,14.7,2.0,4,5424.0,8717
8057,19.6,2.0,4,10926.0,11721
8058,38.0,1.0,3,17055.0,11126
8059,10.4,1.0,3,3464.0,6959
8060,10.4,2.0,3,3464.0,6959
8061,9.4,2.0,3,5132.0,4929
8062,12.8,4.0,4,1281.0,13829
8063,4.3,1.0,3,6567.0,6959
8064,10.2,2.0,5,3052.0,5975
8065,21.5,1.0,3,2824.0,8024
8066,7.9,2.0,5,5682.0,5975
8067,7.9,3.0,5,5682.0,5975
8068,9.7,2.0,4,7809.0,5975
8069,9.7,2.0,4,7809.0,5975
8070,9.7,2.0,4,7809.0,5975
8071,17.3,3.0,4,5366.0,3955
8072,17.3,2.0,4,5366.0,3955
8073,17.3,4.0,4,5366.0,3955
8074,11.4,1.0,3,6795.0,5392
8075,11.4,1.0,4,6795.0,5392
8076,13.8,2.0,4,10969.0,5392
8077,13.8,2.0,3,10969.0,5392
8078,13.8,2.0,5,10969.0,5392
8079,13.8,1.0,3,10969.0,5392
8080,17.3,1.0,4,2866.0,3955
8081,13.4,1.0,4,4387.0,6525
8082,10.9,2.0,4,4605.0,6525
8083,8.6,1.0,3,3589.0,6734
8084,10.5,2.0,3,10579.0,3955
8085,10.5,1.0,3,10579.0,3955
8086,10.5,0.0,2,10579.0,3955
8087,10.5,1.0,4,10579.0,3955
8088,10.3,2.0,4,6938.0,3955
8089,10.3,2.0,4,6938.0,3955
8090,14.0,1.0,3,4294.0,15707
8091,14.0,2.0,4,4294.0,15707
8092,5.2,1.0,4,11918.0,11213
8093,5.2,1.0,3,11918.0,11213
8094,5.2,1.0,4,11918.0,11213
8095,5.2,2.0,3,7082.0,11213
8096,5.2,0.0,3,7082.0,11213
8097,10.8,2.0,4,4480.0,3761
8098,10.4,1.0,3,5678.0,8481
8099,10.4,2.0,3,5678.0,8481
8100,14.7,2.0,3,4048.0,6525
8101,7.7,3.0,4,8920.0,5975
8102,7.7,4.0,4,8920.0,5975
8103,7.7,2.0,4,8920.0,5975
8104,3.5,0.0,2,3106.0,27165
8105,34.9,2.0,4,8060.0,11126
8106,34.9,2.0,3,8060.0,11126
8107,34.9,2.0,3,8060.0,11126
8108,8.7,1.0,3,5051.0,5392
8109,8.7,2.0,2,5051.0,5392
8110,11.7,2.0,3,3582.0,8481
8111,17.9,1.0,3,9758.0,3955
8112,6.7,1.0,2,11204.0,11869
8113,17.4,2.0,4,1124.0,15707
8114,20.6,2.0,3,15510.0,15707
8115,20.6,2.0,3,15510.0,15707
8116,20.6,2.0,4,15510.0,15707
8117,23.0,2.0,4,11925.0,6178
8118,23.0,1.0,3,11925.0,6178
8119,14.0,2.0,3,2246.0,15707
8120,24.7,2.0,3,8322.0,14082
8121,24.7,2.0,4,8322.0,14082
8122,14.8,2.0,4,6388.0,13829
8123,21.8,2.0,4,4258.0,1889
8124,22.2,2.0,4,3940.0,8024
8125,22.2,2.0,3,3940.0,8024
8126,22.2,3.0,3,3940.0,8024
8127,22.2,2.0,3,3940.0,8024
8128,14.3,0.0,3,10999.0,3761
8129,25.9,2.0,3,7254.0,1889
8130,25.9,2.0,3,7254.0,1889
8131,25.9,2.0,6,7254.0,1889
8132,7.2,1.0,4,4898.0,5392
8133,7.2,1.0,3,4898.0,5392
8134,7.2,2.0,3,4898.0,5392
8135,7.2,2.0,4,8989.0,9951
8136,7.2,3.0,3,8989.0,9951
8137,28.5,2.0,4,8443.0,15586
8138,19.6,2.0,3,10926.0,11721
8139,19.6,2.0,5,10926.0,11721
8140,7.5,2.0,3,9264.0,6959
8141,7.5,2.0,5,9264.0,6959
8142,13.1,2.0,3,5070.0,15707
8143,13.1,1.0,3,5070.0,15707
8144,13.1,2.0,3,5070.0,15707
8145,3.6,1.0,4,6244.0,11213
8146,3.6,3.0,4,6244.0,11213
8147,45.9,2.0,4,3376.0,1552
8148,11.2,4.0,4,8870.0,11213
8149,16.1,2.0,3,8524.0,7386
8150,16.1,2.0,4,8524.0,7386
8151,16.1,2.0,6,8524.0,7386
8152,20.4,2.0,4,4864.0,15707
8153,11.2,1.0,4,2606.0,11213
8154,5.3,3.0,4,11308.0,5975
8155,21.3,3.0,4,3794.0,6178
8156,21.3,2.0,3,3794.0,6178
8157,18.0,2.0,5,5556.0,13829
8158,18.4,2.0,3,13830.0,11138
8159,18.4,6.0,3,13830.0,11138
8160,18.4,6.0,3,13830.0,11138
8161,18.4,0.0,3,13830.0,11138
8162,18.4,2.0,4,13830.0,11138
8163,7.8,0.0,4,5549.0,7386
8164,7.8,3.0,4,5549.0,7386
8165,7.8,2.0,4,1554.0,7386
8166,14.0,4.0,4,851.0,15707
8167,14.0,2.0,4,1202.0,13829
8168,11.7,2.0,3,5629.0,13829
8169,11.7,3.0,4,5629.0,13829
8170,3.4,0.0,3,5263.0,27165
8171,5.4,1.0,4,10331.0,5975
8172,5.4,2.0,4,10331.0,5975
8173,31.7,2.0,4,3553.0,8093
8174,41.0,3.0,5,8743.0,11126
8175,14.6,1.0,3,1624.0,7386
8176,14.6,1.0,1,1624.0,7386
8177,5.9,2.0,4,4675.0,8278
8178,8.4,2.0,4,8801.0,8278
8179,8.4,3.0,5,8801.0,8278
8180,8.4,1.0,2,8801.0,8278
8181,8.4,4.0,4,8801.0,8278
8182,8.4,3.0,4,8801.0,8278
8183,8.4,1.0,2,8801.0,8278
8184,8.4,3.0,4,8801.0,8278
8185,20.0,4.0,4,6162.0,8024
8186,25.9,2.0,3,5812.0,11721
8187,3.0,4.0,4,2019.0,9951
8188,17.9,2.0,3,10529.0,11721
8189,17.9,2.0,3,10529.0,11721
8190,17.9,1.0,3,10529.0,11721
8191,10.2,0.0,3,2079.0,5975
8192,6.2,2.0,3,6232.0,6959
8193,6.2,2.0,4,6232.0,6959
8194,6.2,2.0,3,6232.0,6959
8195,26.5,2.0,3,8280.0,5745
8196,21.5,2.0,5,3650.0,8024
8197,18.8,2.0,3,7113.0,8481
8198,6.2,2.0,4,5498.0,4929
8199,6.2,2.0,4,5498.0,4929
8200,10.4,1.0,2,2291.0,6959
8201,5.3,1.0,3,11364.0,11869
8202,15.4,2.0,3,4973.0,3761
8203,12.3,2.0,4,3224.0,8481
8204,11.4,2.0,4,3578.0,5392
8205,8.5,1.0,4,7485.0,11213
8206,8.5,2.0,3,7485.0,11213
8207,14.7,2.0,4,15542.0,11138
8208,14.7,2.0,3,15542.0,11138
8209,4.6,1.0,3,7717.0,8278
8210,4.6,0.0,3,7717.0,8278
8211,8.4,1.0,3,14577.0,11869
8212,8.4,2.0,3,14577.0,11869
8213,8.4,2.0,2,14577.0,11869
8214,8.4,2.0,3,14577.0,11869
8215,12.0,1.0,3,21650.0,11869
8216,12.0,2.0,3,21650.0,11869
8217,12.0,2.0,3,21650.0,11869
8218,21.3,1.0,3,4407.0,6178
8219,19.9,2.0,4,3619.0,3761
8220,8.9,1.0,4,3540.0,7386
8221,5.1,1.0,2,2417.0,6734
8222,1.9,0.0,2,5943.0,9951
8223,20.5,2.0,4,7969.0,11721
8224,20.5,3.0,5,7969.0,11721
8225,2.7,2.0,4,14887.0,27165
8226,8.2,2.0,3,3284.0,6959
8227,31.7,1.0,3,14092.0,15707
8228,31.7,3.0,3,14092.0,15707
8229,31.7,2.0,3,14092.0,15707
8230,31.7,2.0,4,14092.0,15707
8231,10.5,1.0,3,3755.0,13829
8232,10.5,2.0,3,4217.0,13829
8233,10.5,2.0,3,4217.0,13829
8234,15.5,2.0,4,5336.0,13829
8235,15.5,2.0,4,5336.0,13829
8236,15.5,2.0,5,6202.0,3761
8237,15.5,2.0,4,6202.0,3761
8238,15.5,2.0,4,6202.0,3761
8239,15.5,4.0,5,6202.0,3761
8240,12.4,2.0,4,5420.0,3761
8241,12.4,2.0,3,5420.0,3761
8242,7.0,1.0,3,8870.0,11869
8243,7.0,1.0,3,8870.0,11869
8244,7.0,2.0,3,8870.0,11869
8245,14.7,2.0,4,5424.0,8717
8246,21.1,2.0,4,2003.0,3761
8247,14.5,2.0,4,1442.0,7386
8248,14.7,1.0,3,16166.0,11138
8249,14.7,2.0,3,16166.0,11138
8250,14.7,2.0,3,16166.0,11138
8251,16.7,2.0,5,7392.0,8481
8252,6.8,0.0,3,6380.0,4929
8253,6.8,1.0,5,6380.0,4929
8254,6.8,0.0,3,6380.0,4929
8255,6.8,1.0,2,6380.0,4929
8256,6.8,1.0,3,6380.0,4929
8257,6.8,2.0,4,6380.0,4929
8258,4.6,2.0,4,4380.0,9951
8259,25.5,2.0,4,2940.0,11721
8260,25.5,2.0,4,2940.0,11721
8261,6.3,2.0,4,6543.0,6734
8262,6.3,3.0,4,6543.0,6734
8263,5.7,1.0,4,2211.0,11869
8264,15.5,2.0,4,7630.0,4929
8265,35.2,2.0,4,17093.0,15586
8266,14.0,2.0,3,4294.0,15707
8267,14.0,4.0,3,4294.0,15707
8268,5.2,0.0,4,11918.0,11213
8269,6.7,2.0,3,11204.0,11869
8270,20.6,2.0,4,15510.0,15707
8271,20.6,1.0,3,15510.0,15707
8272,20.6,4.0,4,15510.0,15707
8273,20.6,2.0,4,15510.0,15707
8274,20.6,2.0,4,15510.0,15707
8275,20.6,2.0,4,15510.0,15707
8276,20.6,2.0,3,15510.0,15707
8277,14.0,6.0,3,2246.0,15707
8278,14.0,5.0,3,2246.0,15707
8279,24.7,2.0,3,8322.0,14082
8280,12.4,1.0,5,9028.0,3761
8281,14.3,2.0,5,10999.0,3761
8282,18.0,1.0,4,6990.0,7386
8283,19.6,2.0,3,10926.0,11721
8284,12.9,2.0,3,3285.0,15707
8285,16.7,2.0,5,15321.0,8481
8286,11.2,2.0,4,8870.0,11213
8287,11.2,6.0,3,8870.0,11213
8288,11.2,2.0,3,8870.0,11213
8289,20.4,4.0,4,4864.0,15707
8290,8.9,1.0,3,2890.0,7386
8291,18.4,1.0,3,13830.0,11138
8292,11.7,2.0,4,5629.0,13829
8293,24.8,2.0,3,2126.0,8717
8294,29.8,1.0,3,4718.0,8093
8295,25.9,2.0,4,5812.0,11721
8296,17.9,2.0,5,10529.0,11721
8297,17.9,4.0,3,10529.0,11721
8298,18.8,3.0,4,7113.0,8481
8299,5.3,2.0,4,11364.0,11869
8300,5.3,2.0,3,11364.0,11869
8301,47.3,0.0,3,17384.0,4502
8302,14.7,2.0,4,15542.0,11138
8303,14.7,2.0,3,15542.0,11138
8304,12.0,2.0,2,21650.0,11869
8305,12.0,2.0,2,21650.0,11869
8306,20.6,2.0,4,5833.0,15707
8307,20.6,1.0,4,5833.0,15707
8308,18.4,2.0,5,10160.0,11138
8309,18.0,2.0,4,4242.0,8093
8310,14.7,2.0,5,7082.0,8717
8311,25.5,2.0,4,2940.0,11721
8312,3.0,2.0,3,4019.0,10813
8313,3.0,1.0,3,4019.0,10813
8314,15.5,2.0,4,7630.0,4929
8315,4.3,1.0,3,6567.0,6959
8316,9.7,2.0,5,7809.0,5975
8317,17.3,2.0,4,5366.0,3955
8318,17.3,3.0,3,5366.0,3955
8319,13.8,2.0,3,10969.0,5392
8320,13.8,2.0,3,10969.0,5392
8321,13.8,3.0,2,10969.0,5392
8322,13.4,2.0,5,2867.0,6525
8323,13.4,2.0,3,4387.0,6525
8324,13.4,2.0,4,4387.0,6525
8325,25.0,2.0,4,9704.0,8717
8326,10.3,2.0,4,6938.0,3955
8327,10.3,2.0,3,6938.0,3955
8328,10.3,2.0,4,6938.0,3955
8329,14.0,0.0,3,4294.0,15707
8330,5.2,1.0,4,11918.0,11213
8331,10.8,2.0,3,4480.0,3761
8332,2.4,1.0,3,438.0,10813
8333,10.4,2.0,3,5678.0,8481
8334,14.7,1.0,3,4048.0,6525
8335,7.7,2.0,4,8920.0,5975
8336,7.7,3.0,5,8920.0,5975
8337,7.7,2.0,5,8920.0,5975
8338,1.6,4.0,2,6786.0,27165
8339,14.8,2.0,3,7719.0,8093
8340,17.9,2.0,4,9758.0,3955
8341,17.9,6.0,5,9758.0,3955
8342,17.5,4.0,4,2727.0,8024
8343,6.7,1.0,3,11204.0,11869
8344,6.7,1.0,3,11204.0,11869
8345,6.7,3.0,3,11204.0,11869
8346,6.7,2.0,4,11204.0,11869
8347,17.4,2.0,2,1124.0,15707
8348,20.6,2.0,3,15510.0,15707
8349,20.6,2.0,3,15510.0,15707
8350,20.6,4.0,3,15510.0,15707
8351,20.6,2.0,3,15510.0,15707
8352,20.6,2.0,4,15510.0,15707
8353,20.6,2.0,3,15510.0,15707
8354,23.0,2.0,3,11925.0,6178
8355,23.0,2.0,3,2985.0,6178
8356,23.0,3.0,3,2985.0,6178
8357,23.0,1.0,3,1863.0,6178
8358,23.0,2.0,4,1863.0,6178
8359,24.7,1.0,3,10894.0,14082
8360,24.7,2.0,3,8322.0,14082
8361,18.0,1.0,4,2898.0,13829
8362,14.7,2.0,4,2276.0,13829
8363,16.1,4.0,7,4790.0,3761
8364,25.9,2.0,3,7254.0,1889
8365,25.9,2.0,3,7254.0,1889
8366,19.6,1.0,3,10926.0,11721
8367,13.1,2.0,3,5070.0,15707
8368,13.1,2.0,3,5070.0,15707
8369,13.1,2.0,2,5070.0,15707
8370,38.0,2.0,4,17055.0,11126
8371,38.0,3.0,3,7566.0,11126
8372,16.7,2.0,5,15321.0,8481
8373,16.7,2.0,4,15321.0,8481
8374,16.7,2.0,3,15321.0,8481
8375,20.4,2.0,5,4864.0,15707
8376,11.2,2.0,3,2606.0,11213
8377,13.8,2.0,4,2356.0,3955
8378,5.3,1.0,2,11308.0,5975
8379,6.2,1.0,4,6482.0,5975
8380,18.4,0.0,4,13830.0,11138
8381,18.4,4.0,3,13830.0,11138
8382,15.5,3.0,3,3656.0,13829
8383,11.7,3.0,5,5629.0,13829
8384,11.7,2.0,4,5629.0,13829
8385,11.7,2.0,3,5629.0,13829
8386,7.3,3.0,4,2671.0,5975
8387,16.3,1.0,3,8279.0,11721
8388,16.3,1.0,3,8279.0,11721
8389,5.9,4.0,4,4675.0,8278
8390,8.4,2.0,3,8801.0,8278
8391,4.3,2.0,4,4918.0,6734
8392,4.3,3.0,3,4918.0,6734
8393,11.4,2.0,3,2397.0,5392
8394,17.4,2.0,3,4704.0,15707
8395,31.7,2.0,3,3600.0,8093
8396,31.7,2.0,3,3600.0,8093
8397,29.8,2.0,3,4718.0,8093
8398,29.8,0.0,3,4718.0,8093
8399,31.7,2.0,3,6065.0,8093
8400,25.9,2.0,4,5812.0,11721
8401,20.6,2.0,4,1158.0,15707
8402,17.9,2.0,4,10529.0,11721
8403,17.9,3.0,3,10529.0,11721
8404,17.2,2.0,3,6871.0,6525
8405,17.2,1.0,3,6871.0,6525
8406,16.2,2.0,5,3891.0,7386
8407,6.2,1.0,4,6232.0,6959
8408,14.3,1.0,4,2555.0,8024
8409,14.2,2.0,4,13366.0,8481
8410,14.2,1.0,4,13366.0,8481
8411,18.8,2.0,4,7113.0,8481
8412,6.2,3.0,3,5498.0,4929
8413,12.3,2.0,3,3224.0,8481
8414,21.5,1.0,3,5087.0,8024
8415,8.5,2.0,3,7485.0,11213
8416,14.7,2.0,4,15542.0,11138
8417,14.7,2.0,4,15542.0,11138
8418,3.5,1.0,2,8648.0,27165
8419,4.6,1.0,3,7717.0,8278
8420,12.0,0.0,2,21650.0,11869
8421,12.0,2.0,3,21650.0,11869
8422,21.3,2.0,3,4407.0,6178
8423,15.2,1.0,4,4497.0,3955
8424,15.2,2.0,4,4497.0,3955
8425,15.2,2.0,3,4497.0,3955
8426,5.1,0.0,2,2417.0,6734
8427,5.1,0.0,2,2417.0,6734
8428,1.9,3.0,3,5943.0,9951
8429,2.7,1.0,4,14887.0,27165
8430,6.2,2.0,3,1223.0,4929
8431,20.8,2.0,2,7412.0,14082
8432,14.0,2.0,4,14042.0,13829
8433,8.2,0.0,2,3284.0,6959
8434,8.2,2.0,3,3284.0,6959
8435,8.2,3.0,3,3284.0,6959
8436,15.5,2.0,4,6202.0,3761
8437,15.5,2.0,4,6202.0,3761
8438,12.4,2.0,5,5420.0,3761
8439,7.0,2.0,4,8870.0,11869
8440,7.0,1.0,2,8870.0,11869
8441,18.4,2.0,3,5811.0,8093
8442,14.7,2.0,4,16166.0,11138
8443,14.7,2.0,3,16166.0,11138
8444,14.7,3.0,4,16166.0,11138
8445,6.3,1.0,3,6543.0,6734
8446,10.5,2.0,3,2185.0,13829
8447,10.5,2.0,3,2185.0,13829
8448,9.4,3.0,3,5132.0,4929
8449,6.3,2.0,3,4836.0,8278
8450,4.3,2.0,2,6567.0,6959
8451,4.3,1.0,4,6567.0,6959
8452,4.3,2.0,3,6567.0,6959
8453,10.2,3.0,3,2894.0,8481
8454,21.5,2.0,4,2824.0,8024
8455,21.5,2.0,3,2243.0,8024
8456,7.9,0.0,3,5682.0,5975
8457,7.9,2.0,5,5682.0,5975
8458,9.7,2.0,5,7809.0,5975
8459,9.7,3.0,4,7809.0,5975
8460,11.4,2.0,5,6795.0,5392
8461,11.4,3.0,5,6795.0,5392
8462,11.4,4.0,3,6795.0,5392
8463,13.8,2.0,3,10969.0,5392
8464,13.8,4.0,3,10969.0,5392
8465,13.4,2.0,3,2867.0,6525
8466,13.4,2.0,4,4387.0,6525
8467,27.0,2.0,4,2887.0,8024
8468,25.0,2.0,3,9704.0,8717
8469,10.9,5.0,6,4605.0,6525
8470,8.6,1.0,3,3589.0,6734
8471,10.5,2.0,4,10579.0,3955
8472,10.3,3.0,5,6938.0,3955
8473,10.3,2.0,2,6938.0,3955
8474,14.0,2.0,3,4294.0,15707
8475,14.0,2.0,3,4294.0,15707
8476,5.2,1.0,4,11918.0,11213
8477,5.2,1.0,3,11918.0,11213
8478,5.2,1.0,2,11918.0,11213
8479,5.2,1.0,3,11918.0,11213
8480,12.1,3.0,4,10175.0,7386
8481,12.1,2.0,5,10175.0,7386
8482,12.1,2.0,3,10175.0,7386
8483,10.4,1.0,3,5678.0,8481
8484,14.8,2.0,4,2674.0,13829
8485,7.7,3.0,4,8920.0,5975
8486,7.7,2.0,3,8920.0,5975
8487,7.7,2.0,4,8920.0,5975
8488,1.6,2.0,3,6786.0,27165
8489,34.9,2.0,3,8060.0,11126
8490,8.7,2.0,5,5051.0,5392
8491,8.7,2.0,3,5051.0,5392
8492,17.9,2.0,3,9758.0,3955
8493,17.9,2.0,3,9758.0,3955
8494,16.7,1.0,3,5837.0,8481
8495,3.6,1.0,3,2954.0,10813
8496,6.7,1.0,2,11204.0,11869
8497,6.7,1.0,3,11204.0,11869
8498,6.7,2.0,3,3445.0,11869
8499,6.7,2.0,4,3445.0,11869
8500,20.6,2.0,4,15510.0,15707
8501,20.6,2.0,5,15510.0,15707
8502,20.6,1.0,3,15510.0,15707
8503,20.6,2.0,3,15510.0,15707
8504,23.0,1.0,2,11925.0,6178
8505,23.0,2.0,3,11925.0,6178
8506,14.0,3.0,4,2246.0,15707
8507,14.0,3.0,3,2246.0,15707
8508,24.7,2.0,3,10894.0,14082
8509,14.8,2.0,3,6388.0,13829
8510,21.8,3.0,4,4258.0,1889
8511,27.7,2.0,3,1184.0,15707
8512,22.2,2.0,4,3940.0,8024
8513,12.4,2.0,4,9028.0,3761
8514,12.4,2.0,3,9028.0,3761
8515,12.4,2.0,4,9028.0,3761
8516,12.4,2.0,3,9028.0,3761
8517,14.3,2.0,4,10999.0,3761
8518,16.1,2.0,3,4790.0,3761
8519,16.1,2.0,3,4790.0,3761
8520,25.9,2.0,3,7254.0,1889
8521,19.6,2.0,5,10926.0,11721
8522,19.6,2.0,4,10926.0,11721
8523,19.6,2.0,3,10926.0,11721
8524,19.6,4.0,4,10926.0,11721
8525,19.6,2.0,4,10926.0,11721
8526,7.5,3.0,4,9264.0,6959
8527,7.5,2.0,3,9264.0,6959
8528,7.5,2.0,4,9264.0,6959
8529,7.5,2.0,3,9264.0,6959
8530,5.7,0.0,3,2970.0,11869
8531,13.1,6.0,4,5070.0,15707
8532,24.8,4.0,4,10788.0,8717
8533,24.8,2.0,4,10788.0,8717
8534,3.6,0.0,3,6244.0,11213
8535,3.6,2.0,3,6244.0,11213
8536,3.4,0.0,3,3593.0,27165
8537,5.1,2.0,4,7570.0,6734
8538,38.0,2.0,3,17055.0,11126
8539,12.9,1.0,3,3285.0,15707
8540,10.1,2.0,4,2403.0,5392
8541,11.2,3.0,3,8870.0,11213
8542,11.2,1.0,3,8870.0,11213
8543,12.9,2.0,3,1071.0,11213
8544,12.9,2.0,3,1071.0,11213
8545,16.1,2.0,4,8524.0,7386
8546,16.1,2.0,3,8524.0,7386
8547,16.1,4.0,4,8524.0,7386
8548,16.1,2.0,5,8524.0,7386
8549,20.4,2.0,3,4864.0,15707
8550,20.4,3.0,5,4864.0,15707
8551,20.4,2.0,4,4864.0,15707
8552,20.4,2.0,3,4864.0,15707
8553,11.2,2.0,3,2606.0,11213
8554,5.3,2.0,4,11308.0,5975
8555,6.2,2.0,4,6482.0,5975
8556,21.3,4.0,4,3794.0,6178
8557,8.8,4.0,4,2947.0,7386
8558,18.0,2.0,5,5556.0,13829
8559,18.0,4.0,4,5556.0,13829
8560,18.0,1.0,3,5556.0,13829
8561,18.4,6.0,3,13830.0,11138
8562,18.4,3.0,3,13830.0,11138
8563,18.4,1.0,3,13830.0,11138
8564,18.4,1.0,3,13830.0,11138
8565,12.3,2.0,4,3145.0,8481
8566,14.0,1.0,3,851.0,15707
8567,14.0,2.0,4,1202.0,13829
8568,11.7,2.0,5,5629.0,13829
8569,5.4,2.0,4,10331.0,5975
8570,5.4,2.0,5,10331.0,5975
8571,5.4,3.0,4,10331.0,5975
8572,7.3,2.0,4,2671.0,5975
8573,14.0,4.0,3,2878.0,13829
8574,6.4,2.0,4,1808.0,6734
8575,6.4,2.0,3,3873.0,6734
8576,5.9,4.0,5,4675.0,8278
8577,4.3,1.0,2,4918.0,6734
8578,17.4,1.0,3,4704.0,15707
8579,29.8,3.0,3,4718.0,8093
8580,31.7,5.0,3,6065.0,8093
8581,20.0,2.0,4,6162.0,8024
8582,25.9,2.0,4,5812.0,11721
8583,3.0,0.0,4,2019.0,9951
8584,17.9,2.0,3,10529.0,11721
8585,10.2,1.0,4,2079.0,5975
8586,6.2,1.0,4,6232.0,6959
8587,6.2,2.0,4,6232.0,6959
