,Rooms,Type,Distance,Bedroom2,Car,Landsize,Propertycount
21718,3,h,5.4,3.0,2.0,822.0,10331.0
21719,4,h,5.4,4.0,3.0,774.0,10331.0
21720,5,h,5.4,5.0,3.0,770.0,10331.0
21721,3,h,7.3,3.0,3.0,740.0,2671.0
21722,3,h,7.3,3.0,2.0,701.0,2671.0
21723,4,h,7.3,4.0,2.0,808.0,2671.0
21724,4,h,26.0,4.0,4.0,900.0,4654.0
21725,3,h,14.0,3.0,4.0,706.0,2878.0
21726,4,h,6.4,4.0,2.0,373.0,1808.0
21727,3,h,16.3,3.0,1.0,700.0,8279.0
21728,3,h,16.3,3.0,4.0,542.0,8279.0
21729,3,h,29.9,3.0,1.0,649.0,6732.0
21730,3,h,6.4,3.0,2.0,427.0,3873.0
21731,5,h,5.9,5.0,2.0,879.0,4675.0
21732,4,h,5.9,4.0,2.0,465.0,4675.0
21733,4,h,5.9,4.0,2.0,292.0,4675.0
21734,5,h,5.9,5.0,4.0,900.0,4675.0
21735,4,h,8.4,4.0,3.0,681.0,8801.0
21736,3,h,8.4,3.0,2.0,637.0,8801.0
21737,4,t,8.4,4.0,1.0,170.0,8801.0
21738,4,h,8.4,4.0,2.0,647.0,8801.0
21739,3,h,8.4,3.0,2.0,605.0,8801.0
21740,3,h,8.4,3.0,2.0,455.0,8801.0
21741,3,h,8.4,3.0,3.0,725.0,8801.0
21742,2,h,4.3,2.0,1.0,4627.0,4918.0
21743,4,h,4.3,4.0,2.0,311.0,4918.0
21744,3,h,11.4,3.0,2.0,644.0,2397.0
21745,3,h,17.4,3.0,1.0,487.0,4704.0
21746,3,h,17.4,3.0,2.0,563.0,4704.0
21747,3,h,17.4,3.0,1.0,470.0,4704.0
21748,4,h,17.4,4.0,2.0,510.0,4704.0
21749,3,h,29.8,3.0,3.0,603.0,4718.0
21750,3,h,31.7,3.0,5.0,879.0,6065.0
21751,4,h,20.0,4.0,1.0,635.0,6162.0
21752,4,h,20.0,4.0,2.0,604.0,6162.0
21753,3,h,25.9,3.0,1.0,336.0,5812.0
21754,4,h,25.9,4.0,2.0,553.0,5812.0
21755,4,h,25.9,4.0,2.0,336.0,5812.0
21756,4,h,25.9,4.0,2.0,448.0,5812.0
21757,4,h,3.0,4.0,0.0,199.0,2019.0
21758,4,h,17.9,4.0,1.0,604.0,10529.0
21759,3,h,17.9,3.0,2.0,610.0,10529.0
21760,3,h,17.9,3.0,3.0,533.0,10529.0
21761,3,h,17.9,3.0,2.0,617.0,10529.0
21762,3,h,17.9,3.0,2.0,545.0,10529.0
21763,3,h,17.9,3.0,2.0,644.0,10529.0
21764,3,h,17.9,3.0,2.0,531.0,10529.0
21765,3,h,17.9,3.0,2.0,604.0,10529.0
21766,4,h,17.2,4.0,2.0,507.0,6871.0
21767,3,h,10.2,3.0,1.0,604.0,2079.0
21768,4,h,10.2,4.0,1.0,553.0,2079.0
21769,4,h,10.2,4.0,2.0,680.0,2079.0
21770,5,h,16.2,5.0,2.0,849.0,3891.0
21771,4,h,6.2,4.0,1.0,438.0,6232.0
21772,3,h,6.2,3.0,2.0,525.0,6232.0
21773,4,h,6.2,4.0,2.0,596.0,6232.0
21774,4,h,6.2,4.0,2.0,550.0,6232.0
21775,4,h,6.2,4.0,1.0,669.0,6232.0
21776,3,h,14.3,3.0,3.0,636.0,2555.0
21777,4,h,26.5,4.0,2.0,369.0,8280.0
21778,3,h,26.5,3.0,2.0,1280.0,8280.0
21779,4,h,26.5,4.0,1.0,983.0,8280.0
21780,3,h,26.5,3.0,2.0,862.0,8280.0
21781,4,h,26.5,4.0,2.0,883.0,8280.0
21782,4,h,21.5,4.0,2.0,717.0,3650.0
21783,4,h,14.2,4.0,1.0,738.0,13366.0
21784,5,h,14.2,5.0,2.0,1058.0,13366.0
21785,4,h,14.2,4.0,2.0,733.0,13366.0
21786,3,h,14.2,3.0,2.0,845.0,13366.0
21787,4,h,14.2,4.0,2.0,806.0,13366.0
21788,3,h,14.2,3.0,2.0,660.0,13366.0
21789,3,h,14.2,3.0,2.0,724.0,13366.0
21790,4,h,14.2,4.0,2.0,738.0,13366.0
21791,4,h,14.2,4.0,2.0,673.0,13366.0
21792,3,h,18.8,3.0,2.0,648.0,7113.0
21793,3,h,10.1,3.0,1.0,636.0,4442.0
21794,3,h,10.1,3.0,4.0,663.0,4442.0
21795,2,u,34.1,2.0,1.0,440.0,9376.0
21796,3,h,6.2,3.0,1.0,338.0,5498.0
21797,5,h,6.2,5.0,3.0,479.0,5498.0
21798,2,h,6.2,2.0,2.0,173.0,5498.0
21799,3,h,6.2,3.0,3.0,528.0,5498.0
21800,3,h,6.2,3.0,1.0,305.0,5498.0
21801,3,h,10.4,3.0,1.0,245.0,2291.0
21802,3,h,10.4,3.0,4.0,650.0,2291.0
21803,4,h,10.4,4.0,2.0,344.0,2291.0
21804,4,h,10.4,4.0,2.0,314.0,2291.0
21805,3,h,22.7,3.0,1.0,533.0,11806.0
21806,3,h,1.8,3.0,2.0,214.0,6821.0
21807,2,t,1.8,2.0,1.0,1145.0,6821.0
21808,2,h,5.3,2.0,1.0,130.0,11364.0
21809,2,h,5.3,2.0,1.0,240.0,11364.0
21810,4,h,5.3,4.0,2.0,378.0,11364.0
21811,4,h,5.3,4.0,1.0,391.0,11364.0
21812,3,h,5.3,3.0,1.0,373.0,11364.0
21813,3,h,5.3,3.0,1.0,222.0,11364.0
21814,3,h,5.3,3.0,1.0,423.0,11364.0
21815,3,h,5.3,3.0,2.0,618.0,11364.0
21816,4,h,5.3,4.0,1.0,561.0,11364.0
21817,3,h,15.4,3.0,4.0,631.0,4973.0
21818,3,h,15.4,3.0,1.0,728.0,4973.0
21819,3,h,15.4,3.0,1.0,711.0,4973.0
21820,3,h,11.2,3.0,1.0,754.0,2651.0
21821,3,h,11.2,3.0,2.0,696.0,2651.0
21822,3,h,15.5,3.0,1.0,534.0,3692.0
21823,4,h,43.3,4.0,2.0,269.0,2768.0
21824,4,h,21.5,4.0,2.0,650.0,5087.0
21825,2,u,8.5,2.0,1.0,167.0,7485.0
21826,4,h,8.5,4.0,2.0,486.0,7485.0
21827,2,h,8.5,2.0,1.0,486.0,7485.0
21828,4,h,8.5,4.0,2.0,283.0,7485.0
21829,2,t,8.5,2.0,1.0,124.0,7485.0
21830,3,h,8.5,3.0,2.0,500.0,7485.0
21831,4,h,31.2,4.0,2.0,460.0,3351.0
21832,4,h,14.7,4.0,2.0,725.0,15542.0
21833,4,h,14.7,4.0,2.0,540.0,15542.0
21834,4,h,14.7,4.0,2.0,700.0,15542.0
21835,3,h,3.5,3.0,2.0,459.0,8648.0
21836,3,h,3.5,3.0,1.0,323.0,8648.0
21837,2,h,3.5,2.0,1.0,295.0,8648.0
21838,4,h,4.6,4.0,2.0,164.0,7717.0
21839,2,h,4.6,2.0,0.0,164.0,7717.0
21840,3,h,8.4,3.0,1.0,493.0,14577.0
21841,4,h,8.4,4.0,4.0,545.0,14577.0
21842,2,t,8.4,2.0,2.0,152.0,14577.0
21843,3,h,8.4,3.0,1.0,353.0,14577.0
21844,3,h,8.4,3.0,1.0,206.0,14577.0
21845,3,h,8.4,3.0,4.0,475.0,14577.0
21846,3,h,8.4,3.0,1.0,530.0,14577.0
21847,3,h,8.4,3.0,2.0,535.0,14577.0
21848,3,h,8.4,3.0,1.0,650.0,14577.0
21849,2,h,3.5,2.0,1.0,124.0,1008.0
21850,6,h,18.0,6.0,2.0,4776.0,938.0
21851,3,h,12.0,3.0,1.0,514.0,21650.0
21852,3,h,12.0,3.0,3.0,625.0,21650.0
21853,2,h,12.0,2.0,1.0,144.0,21650.0
21854,2,h,12.0,2.0,2.0,192.0,21650.0
21855,3,h,12.0,3.0,2.0,587.0,21650.0
21856,3,h,12.0,3.0,2.0,515.0,21650.0
21857,3,t,12.0,3.0,1.0,208.0,21650.0
21858,3,h,12.0,3.0,1.0,289.0,21650.0
21859,3,h,12.0,3.0,1.0,572.0,21650.0
21860,3,h,12.0,3.0,1.0,239.0,21650.0
21861,3,h,2.4,3.0,1.0,144.0,14949.0
21862,2,t,2.4,2.0,1.0,79.0,14949.0
21863,3,h,2.4,3.0,1.0,165.0,14949.0
21864,3,t,2.4,3.0,1.0,104.0,14949.0
21865,3,h,2.4,3.0,2.0,285.0,14949.0
21866,3,h,2.4,3.0,3.0,370.0,14949.0
21867,4,h,2.4,4.0,1.0,302.0,14949.0
21868,3,h,19.9,3.0,2.0,643.0,7785.0
21869,4,h,19.9,4.0,2.0,746.0,7785.0
21870,5,h,19.9,5.0,2.0,776.0,7785.0
21871,3,h,19.9,3.0,2.0,313.0,7785.0
21872,4,h,19.9,4.0,6.0,710.0,7785.0
21873,3,h,19.9,3.0,2.0,738.0,7785.0
21874,3,h,19.9,3.0,1.0,753.0,7785.0
21875,3,h,21.3,3.0,2.0,582.0,4407.0
21876,4,h,19.9,4.0,2.0,710.0,3619.0
21877,4,h,19.9,4.0,2.0,1146.0,3619.0
21878,4,h,19.9,4.0,2.0,1052.0,3619.0
21879,3,h,23.8,3.0,4.0,1241.0,538.0
21880,3,h,8.9,3.0,3.0,945.0,3540.0
21881,4,h,8.9,4.0,2.0,703.0,3540.0
21882,3,h,23.5,3.0,1.0,732.0,11667.0
21883,4,h,20.6,4.0,2.0,666.0,5833.0
21884,4,h,20.6,4.0,2.0,517.0,5833.0
21885,4,h,15.2,4.0,2.0,936.0,4497.0
21886,3,h,15.2,3.0,3.0,668.0,4497.0
21887,4,h,15.2,4.0,3.0,354.0,4497.0
21888,3,h,35.4,3.0,2.0,1228.0,8077.0
21889,3,h,35.4,3.0,2.0,1000.0,8077.0
21890,4,h,35.4,4.0,0.0,539.0,8077.0
21891,3,h,5.1,3.0,0.0,213.0,2417.0
21892,4,h,5.1,4.0,0.0,258.0,2417.0
21893,4,h,6.2,4.0,2.0,212.0,984.0
21894,2,h,1.9,2.0,0.0,141.0,5943.0
21895,3,h,1.9,3.0,0.0,150.0,5943.0
21896,3,h,1.9,3.0,0.0,105.0,5943.0
21897,4,h,1.9,4.0,1.0,273.0,5943.0
21898,3,h,1.9,3.0,1.0,179.0,5943.0
21899,2,h,1.9,2.0,1.0,177.0,5943.0
21900,3,h,1.9,3.0,2.0,230.0,5943.0
21901,3,h,20.5,3.0,2.0,481.0,7969.0
21902,3,h,20.5,3.0,2.0,351.0,7969.0
21903,3,h,20.5,3.0,2.0,632.0,7969.0
21904,4,h,20.5,4.0,2.0,714.0,7969.0
21905,3,h,2.7,3.0,0.0,217.0,14887.0
21906,3,h,2.7,3.0,2.0,873.0,14887.0
21907,3,h,2.7,3.0,0.0,252.0,14887.0
21908,3,h,2.7,3.0,0.0,249.0,14887.0
21909,2,h,2.7,2.0,0.0,150.0,14887.0
21910,5,h,2.7,5.0,4.0,681.0,14887.0
21911,3,h,20.8,3.0,4.0,743.0,7412.0
21912,3,h,20.8,3.0,2.0,612.0,7412.0
21913,3,h,20.8,3.0,2.0,875.0,7412.0
21914,3,h,20.8,3.0,2.0,515.0,7412.0
21915,3,h,20.8,3.0,1.0,581.0,7412.0
21916,3,h,14.0,3.0,1.0,738.0,14042.0
21917,3,h,14.0,3.0,1.0,478.0,14042.0
21918,3,h,14.0,3.0,1.0,730.0,14042.0
21919,3,h,14.0,3.0,6.0,650.0,14042.0
21920,3,h,14.0,3.0,2.0,696.0,14042.0
21921,3,h,14.0,3.0,2.0,558.0,14042.0
21922,4,h,16.1,4.0,2.0,807.0,915.0
21923,4,h,5.0,4.0,1.0,596.0,13240.0
21924,5,h,8.2,5.0,2.0,1076.0,3284.0
21925,4,h,8.2,4.0,2.0,650.0,3284.0
21926,4,h,31.7,4.0,2.0,695.0,14092.0
21927,3,h,31.7,3.0,2.0,584.0,14092.0
21928,4,h,31.7,4.0,2.0,609.0,14092.0
21929,3,h,31.7,3.0,3.0,651.0,14092.0
21930,4,h,31.7,4.0,2.0,683.0,14092.0
21931,4,h,31.7,4.0,2.0,656.0,14092.0
21932,3,h,10.5,3.0,4.0,708.0,3755.0
21933,3,h,10.5,3.0,0.0,585.0,3755.0
21934,3,h,10.5,3.0,3.0,604.0,3755.0
21935,2,h,10.5,2.0,2.0,612.0,4217.0
21936,4,h,10.5,4.0,1.0,719.0,4217.0
21937,3,h,10.5,3.0,2.0,697.0,4217.0
21938,3,h,10.5,3.0,1.0,603.0,6763.0
21939,3,h,10.5,3.0,1.0,577.0,6763.0
21940,3,t,10.5,3.0,2.0,166.0,6763.0
21941,3,t,10.5,3.0,1.0,152.0,6763.0
21942,3,h,10.5,3.0,1.0,930.0,6763.0
21943,4,h,10.2,4.0,3.0,1588.0,5457.0
21944,3,h,10.2,3.0,3.0,606.0,5457.0
21945,3,h,10.2,3.0,4.0,808.0,5457.0
21946,4,h,10.2,4.0,2.0,1020.0,5457.0
21947,4,h,10.2,4.0,3.0,802.0,5457.0
21948,4,h,10.2,4.0,2.0,444.0,5457.0
21949,5,h,10.2,5.0,3.0,780.0,5457.0
21950,3,h,18.4,3.0,2.0,355.0,10160.0
21951,3,h,18.4,3.0,2.0,413.0,10160.0
21952,4,h,18.0,4.0,2.0,601.0,4242.0
21953,3,h,18.0,3.0,2.0,621.0,4242.0
21954,4,h,15.5,4.0,2.0,719.0,6202.0
21955,3,h,15.5,3.0,2.0,813.0,6202.0
21956,4,h,15.5,4.0,2.0,781.0,6202.0
21957,3,h,15.5,3.0,2.0,722.0,6202.0
21958,5,h,12.4,5.0,2.0,688.0,5420.0
21959,3,h,12.4,3.0,1.0,653.0,5420.0
21960,3,h,27.0,3.0,2.0,1015.0,1690.0
21961,3,h,15.3,3.0,2.0,703.0,7955.0
21962,3,h,15.3,3.0,2.0,538.0,7955.0
21963,3,h,15.3,3.0,1.0,535.0,7955.0
21964,3,h,15.3,3.0,2.0,602.0,7955.0
21965,4,h,15.3,4.0,2.0,561.0,7955.0
21966,3,h,15.3,3.0,1.0,642.0,7955.0
21967,3,h,7.0,3.0,2.0,442.0,8870.0
21968,3,t,7.0,3.0,2.0,131.0,8870.0
21969,3,t,7.0,3.0,2.0,158.0,8870.0
21970,3,h,7.0,3.0,1.0,338.0,8870.0
21971,2,h,7.0,2.0,2.0,166.0,8870.0
21972,3,h,7.0,3.0,2.0,313.0,8870.0
21973,3,h,4.1,3.0,1.0,230.0,7217.0
21974,3,h,4.1,3.0,2.0,604.0,7217.0
21975,4,h,4.1,4.0,2.0,841.0,7217.0
21976,2,h,4.3,2.0,4.0,315.0,1052.0
21977,4,h,4.3,4.0,2.0,636.0,1052.0
21978,2,h,4.3,2.0,1.0,317.0,1052.0
21979,4,h,17.2,4.0,2.0,743.0,4181.0
21980,4,h,17.2,4.0,2.0,620.0,4181.0
21981,4,h,17.2,4.0,2.0,758.0,4181.0
21982,3,h,17.2,3.0,2.0,447.0,4280.0
21983,3,h,17.2,3.0,2.0,647.0,4280.0
21984,4,h,8.9,4.0,2.0,585.0,2698.0
21985,4,h,44.2,4.0,2.0,613.0,3988.0
21986,3,h,14.7,3.0,2.0,559.0,5424.0
21987,4,h,14.7,4.0,2.0,672.0,5424.0
21988,3,h,14.7,3.0,2.0,710.0,7082.0
21989,5,h,14.7,5.0,6.0,824.0,7082.0
21990,3,h,14.7,3.0,2.0,650.0,7082.0
21991,5,h,14.7,5.0,4.0,637.0,7082.0
21992,3,h,14.7,3.0,2.0,720.0,7082.0
21993,5,h,21.1,5.0,6.0,4330.0,2003.0
21994,3,h,14.5,3.0,1.0,600.0,2329.0
21995,3,h,14.5,3.0,2.0,536.0,1442.0
21996,3,h,14.7,3.0,1.0,510.0,16166.0
21997,3,h,14.7,3.0,1.0,592.0,16166.0
21998,4,h,14.7,4.0,2.0,568.0,16166.0
21999,3,h,14.7,3.0,2.0,514.0,16166.0
22000,4,h,14.7,4.0,2.0,451.0,16166.0
22001,3,h,14.7,3.0,2.0,302.0,16166.0
22002,5,h,14.7,5.0,2.0,570.0,16166.0
22003,3,h,6.4,3.0,1.0,193.0,5058.0
22004,4,h,6.4,4.0,1.0,396.0,5058.0
22005,4,h,6.4,4.0,2.0,353.0,5058.0
22006,2,h,3.1,2.0,1.0,136.0,2230.0
22007,4,h,16.5,4.0,3.0,540.0,2474.0
22008,3,h,16.5,3.0,0.0,555.0,2474.0
22009,2,h,16.5,2.0,1.0,243.0,2474.0
22010,3,h,16.7,3.0,2.0,697.0,7392.0
22011,4,h,16.7,4.0,3.0,851.0,7392.0
22012,4,h,16.7,4.0,5.0,1156.0,7392.0
22013,4,h,16.7,4.0,2.0,650.0,7392.0
22014,4,h,16.7,4.0,2.0,678.0,7392.0
22015,4,h,16.7,4.0,2.0,743.0,7392.0
22016,4,h,6.8,4.0,2.0,509.0,6380.0
22017,3,h,6.8,3.0,2.0,225.0,6380.0
22018,3,h,6.8,3.0,1.0,445.0,6380.0
22019,5,h,6.8,5.0,2.0,192.0,6380.0
22020,3,h,6.8,3.0,2.0,330.0,6380.0
22021,3,h,6.8,3.0,2.0,270.0,6380.0
22022,4,h,4.6,4.0,1.0,201.0,4380.0
22023,3,h,25.5,3.0,2.0,360.0,2940.0
22024,4,h,25.5,4.0,2.0,392.0,2940.0
22025,4,h,27.2,4.0,2.0,545.0,5262.0
22026,5,h,27.2,5.0,2.0,588.0,5262.0
22027,3,h,27.2,3.0,1.0,259.0,5262.0
22028,3,h,27.2,3.0,1.0,300.0,5262.0
22029,4,h,27.2,4.0,2.0,472.0,5262.0
22030,3,h,12.7,3.0,1.0,642.0,1369.0
22031,3,h,6.3,3.0,4.0,473.0,6543.0
22032,3,h,6.3,3.0,1.0,294.0,6543.0
22033,3,h,6.3,3.0,3.0,597.0,6543.0
22034,3,h,6.3,3.0,0.0,268.0,6543.0
22035,3,h,10.4,3.0,1.0,281.0,3464.0
22036,2,h,10.5,2.0,2.0,463.0,2185.0
22037,3,t,10.5,3.0,2.0,187.0,2185.0
22038,4,h,5.7,4.0,2.0,352.0,2211.0
22039,4,h,5.7,4.0,2.0,804.0,2211.0
22040,3,h,15.5,3.0,4.0,530.0,7630.0
22041,3,h,9.4,3.0,2.0,323.0,5132.0
22042,3,h,12.8,3.0,4.0,560.0,1281.0
22043,4,h,6.3,4.0,2.0,550.0,4836.0
22044,5,h,6.3,5.0,3.0,706.0,4836.0
22045,3,h,4.3,3.0,2.0,438.0,6567.0
22046,3,t,4.3,3.0,2.0,370.0,6567.0
22047,3,h,4.3,3.0,2.0,223.0,6567.0
22048,4,h,4.3,4.0,2.0,343.0,6567.0
22049,2,h,10.2,2.0,2.0,676.0,3052.0
22050,3,h,10.2,3.0,4.0,698.0,2894.0
22051,4,h,10.2,4.0,2.0,746.0,2894.0
22052,5,h,10.2,5.0,2.0,725.0,2894.0
22053,4,h,10.2,4.0,2.0,653.0,2894.0
22054,4,h,10.2,4.0,2.0,710.0,2894.0
22055,4,h,21.5,4.0,2.0,534.0,2824.0
22056,4,h,21.5,4.0,2.0,619.0,2243.0
22057,3,h,21.5,3.0,1.0,560.0,2243.0
22058,4,h,21.5,4.0,4.0,572.0,2243.0
22059,4,h,16.5,4.0,2.0,335.0,1130.0
22060,4,h,16.5,4.0,2.0,630.0,1130.0
22061,3,h,9.5,3.0,3.0,576.0,4502.0
22062,4,h,9.5,4.0,1.0,504.0,4502.0
22063,4,h,6.4,4.0,2.0,467.0,2952.0
22064,5,h,7.9,5.0,2.0,641.0,5682.0
22065,4,h,9.7,4.0,1.0,1011.0,7809.0
22066,3,h,9.7,3.0,2.0,676.0,7809.0
22067,4,h,9.7,4.0,1.0,436.0,7809.0
22068,4,h,9.7,4.0,2.0,1024.0,7809.0
22069,3,h,9.7,3.0,2.0,1008.0,7809.0
22070,3,h,9.7,3.0,3.0,777.0,7809.0
22071,4,h,9.7,4.0,2.0,836.0,7809.0
22072,6,h,9.7,6.0,3.0,715.0,7809.0
22073,4,h,9.7,4.0,4.0,919.0,7809.0
22074,4,h,9.7,4.0,1.0,836.0,7809.0
22075,4,h,9.7,4.0,2.0,519.0,7809.0
22076,5,h,9.7,4.0,2.0,918.0,7809.0
22077,3,h,17.3,3.0,3.0,805.0,5366.0
22078,3,h,17.3,3.0,2.0,616.0,5366.0
22079,3,h,17.3,3.0,2.0,763.0,5366.0
22080,4,h,17.3,4.0,2.0,1105.0,5366.0
22081,3,h,8.8,3.0,2.0,612.0,790.0
22082,3,t,11.4,3.0,2.0,275.0,6795.0
22083,3,t,11.4,3.0,2.0,239.0,6795.0
22084,4,h,11.4,4.0,2.0,833.0,6795.0
22085,3,h,11.4,3.0,2.0,697.0,6795.0
22086,3,h,11.4,3.0,2.0,739.0,6795.0
22087,4,h,11.4,4.0,4.0,605.0,6795.0
22088,4,h,11.4,4.0,4.0,599.0,6795.0
22089,4,t,11.4,4.0,2.0,375.0,6795.0
22090,2,h,13.8,2.0,2.0,981.0,10969.0
22091,4,h,13.8,4.0,4.0,639.0,10969.0
22092,4,t,13.8,4.0,2.0,303.0,10969.0
22093,4,t,13.8,4.0,2.0,324.0,10969.0
22094,5,h,35.2,5.0,2.0,4008.0,17093.0
22095,4,t,17.3,4.0,2.0,300.0,2866.0
22096,5,h,17.3,5.0,2.0,699.0,2866.0
22097,4,h,17.3,4.0,2.0,386.0,2866.0
22098,3,h,13.4,3.0,2.0,816.0,5713.0
22099,4,h,13.4,4.0,2.0,605.0,2867.0
22100,3,h,13.4,3.0,3.0,661.0,4387.0
22101,3,h,8.6,3.0,2.0,667.0,3589.0
22102,2,h,10.5,2.0,1.0,197.0,10579.0
22103,4,h,10.5,4.0,2.0,547.0,10579.0
22104,5,h,10.5,5.0,2.0,733.0,10579.0
22105,2,h,10.5,2.0,2.0,669.0,10579.0
22106,3,t,10.5,3.0,2.0,350.0,10579.0
22107,5,h,10.5,5.0,2.0,624.0,10579.0
22108,4,t,10.3,4.0,1.0,299.0,6938.0
22109,4,h,10.3,4.0,3.0,805.0,6938.0
22110,5,h,10.3,5.0,2.0,695.0,6938.0
22111,5,h,10.3,5.0,2.0,698.0,6938.0
22112,4,h,10.3,4.0,2.0,707.0,6938.0
22113,4,h,10.3,4.0,3.0,779.0,6938.0
22114,4,h,10.3,4.0,2.0,626.0,6938.0
22115,3,h,10.3,3.0,2.0,652.0,6938.0
22116,4,t,10.3,4.0,2.0,291.0,6938.0
22117,3,h,10.3,3.0,2.0,601.0,6938.0
22118,3,h,10.3,3.0,2.0,652.0,6938.0
22119,3,h,14.0,3.0,1.0,632.0,4294.0
22120,2,h,5.2,2.0,2.0,398.0,11918.0
22121,2,h,5.2,2.0,0.0,186.0,11918.0
22122,3,h,5.2,3.0,0.0,375.0,11918.0
22123,3,h,5.2,3.0,2.0,207.0,11918.0
22124,3,h,5.2,3.0,2.0,231.0,11918.0
22125,4,h,4.0,4.0,1.0,416.0,5533.0
22126,3,h,4.0,3.0,2.0,360.0,5533.0
22127,2,h,4.0,2.0,2.0,191.0,5533.0
22128,2,h,5.2,2.0,2.0,377.0,7082.0
22129,4,h,5.2,4.0,2.0,443.0,7082.0
22130,3,h,5.2,3.0,2.0,421.0,7082.0
22131,3,h,5.2,3.0,2.0,555.0,7082.0
22132,4,t,5.2,4.0,2.0,263.0,7082.0
22133,3,h,10.8,3.0,2.0,264.0,4480.0
22134,4,t,10.8,4.0,1.0,299.0,4480.0
22135,4,h,10.8,4.0,1.0,733.0,4480.0
22136,4,h,45.9,4.0,0.0,42800.0,249.0
22137,3,h,12.1,3.0,2.0,550.0,10175.0
22138,4,h,12.1,4.0,2.0,556.0,10175.0
22139,3,t,12.1,3.0,1.0,201.0,10175.0
22140,4,h,12.1,4.0,2.0,618.0,10175.0
22141,3,h,14.8,3.0,2.0,415.0,1686.0
22142,3,h,10.4,3.0,2.0,766.0,5678.0
22143,4,h,10.4,4.0,2.0,847.0,5678.0
22144,3,h,10.4,3.0,2.0,621.0,5678.0
22145,7,h,14.7,7.0,4.0,780.0,4048.0
22146,4,h,7.7,4.0,2.0,699.0,8920.0
22147,3,h,7.7,3.0,2.0,631.0,8920.0
22148,2,h,7.7,2.0,2.0,606.0,8920.0
22149,4,h,7.7,4.0,2.0,651.0,8920.0
22150,4,h,7.7,4.0,2.0,688.0,8920.0
22151,3,h,7.7,3.0,2.0,968.0,8920.0
22152,4,h,7.7,4.0,4.0,1071.0,8920.0
22153,4,h,7.7,4.0,2.0,650.0,8920.0
22154,3,h,7.7,3.0,2.0,770.0,8920.0
22155,3,h,7.7,3.0,2.0,597.0,8920.0
22156,3,h,7.7,3.0,2.0,675.0,8920.0
22157,3,h,7.7,3.0,1.0,647.0,8920.0
22158,5,h,7.7,5.0,6.0,677.0,8920.0
22159,3,h,8.4,3.0,2.0,650.0,3265.0
22160,5,h,8.4,5.0,3.0,824.0,3265.0
22161,3,h,3.5,3.0,1.0,176.0,3106.0
22162,3,h,3.5,3.0,0.0,193.0,3106.0
22163,3,h,10.1,3.0,2.0,594.0,7822.0
22164,5,h,10.1,5.0,2.0,743.0,7822.0
22165,4,h,14.8,4.0,4.0,736.0,7719.0
22166,3,h,34.9,3.0,2.0,752.0,8060.0
22167,4,h,34.9,4.0,2.0,559.0,8060.0
22168,3,h,8.4,3.0,2.0,521.0,608.0
22169,3,h,7.8,3.0,1.0,311.0,6923.0
22170,4,h,8.7,4.0,2.0,388.0,5051.0
22171,2,h,8.7,2.0,2.0,371.0,5051.0
22172,5,h,11.7,5.0,2.0,696.0,3582.0
22173,3,t,11.7,3.0,1.0,255.0,3582.0
22174,2,h,11.7,2.0,2.0,606.0,3582.0
22175,3,h,27.0,3.0,4.0,640.0,3906.0
22176,4,h,17.9,4.0,4.0,525.0,9758.0
22177,2,t,17.9,2.0,2.0,263.0,9758.0
22178,3,t,17.9,3.0,2.0,171.0,9758.0
22179,4,h,27.1,4.0,2.0,531.0,3789.0
22180,4,h,17.5,4.0,2.0,667.0,2727.0
22181,3,h,17.5,3.0,1.0,726.0,4734.0
22182,2,h,3.6,2.0,0.0,161.0,2954.0
22183,4,h,3.6,4.0,1.0,174.0,2954.0
22184,4,h,3.6,4.0,2.0,453.0,2954.0
22185,3,h,6.7,3.0,1.0,387.0,11204.0
22186,4,h,6.7,4.0,0.0,406.0,11204.0
22187,3,h,6.7,3.0,3.0,536.0,11204.0
22188,4,h,6.7,4.0,1.0,440.0,11204.0
22189,3,h,6.7,3.0,2.0,465.0,11204.0
22190,2,h,6.7,2.0,1.0,249.0,11204.0
22191,3,h,6.7,3.0,4.0,574.0,11204.0
22192,4,t,6.7,4.0,4.0,254.0,11204.0
22193,3,h,6.7,3.0,2.0,375.0,11204.0
22194,3,h,6.7,3.0,1.0,182.0,11204.0
22195,4,h,6.7,4.0,1.0,610.0,3445.0
22196,3,h,6.7,3.0,3.0,747.0,3445.0
22197,4,h,6.7,4.0,4.0,950.0,3445.0
22198,4,h,20.6,4.0,2.0,576.0,15510.0
22199,3,h,20.6,3.0,2.0,578.0,15510.0
22200,3,h,20.6,3.0,2.0,293.0,15510.0
22201,3,h,20.6,3.0,1.0,514.0,15510.0
22202,3,h,20.6,3.0,2.0,459.0,15510.0
22203,4,h,20.6,4.0,2.0,448.0,15510.0
22204,3,h,20.6,3.0,1.0,238.0,15510.0
22205,3,h,20.6,3.0,2.0,495.0,15510.0
22206,4,h,20.6,4.0,2.0,576.0,15510.0
22207,4,h,20.6,4.0,2.0,400.0,15510.0
22208,3,h,34.7,3.0,2.0,850.0,7680.0
22209,3,h,23.0,3.0,2.0,408.0,11925.0
22210,4,h,23.0,4.0,2.0,855.0,11925.0
22211,4,h,23.0,4.0,2.0,1187.0,1705.0
22212,3,h,23.0,3.0,2.0,808.0,1705.0
22213,2,h,23.0,2.0,1.0,230.0,1863.0
22214,4,t,23.0,4.0,2.0,299.0,1863.0
22215,4,h,23.0,4.0,3.0,926.0,1863.0
