,Rooms,Type,Price,Year,Distance,Bedroom2,Car,Landsize,CouncilArea,Propertycount
6909,3,h,1300000.0,2017,6.2,3.0,1.0,364.0,Hobsons Bay,5498.0
6910,2,h,1410000.0,2017,10.4,2.0,1.0,650.0,Moonee Valley,2291.0
6911,3,h,1056000.0,2017,15.4,3.0,2.0,586.0,Manningham,4973.0
6912,4,h,1000000.0,2017,15.5,4.0,2.0,702.0,Kingston,3692.0
6913,4,h,813500.0,2017,15.5,4.0,2.0,536.0,Kingston,3692.0
6914,3,h,1365000.0,2017,21.5,3.0,2.0,301.0,Kingston,5087.0
6915,3,h,500500.0,2017,14.7,3.0,2.0,300.0,Wyndham,15542.0
6916,4,h,1060000.0,2017,14.7,4.0,2.0,978.0,Wyndham,15542.0
6917,5,h,940000.0,2017,14.7,5.0,2.0,529.0,Wyndham,15542.0
6918,4,h,1331000.0,2017,8.4,4.0,3.0,655.0,Darebin,14577.0
6919,3,h,825000.0,2017,12.0,3.0,0.0,663.0,Darebin,21650.0
6920,2,h,945000.0,2017,12.0,2.0,2.0,469.0,Darebin,21650.0
6921,2,h,1055000.0,2017,2.4,2.0,0.0,132.0,Yarra,14949.0
6922,3,h,850000.0,2017,2.4,3.0,0.0,99.0,Yarra,14949.0
6923,4,h,942000.0,2017,19.9,4.0,2.0,773.0,Manningham,3619.0
6924,4,h,600000.0,2017,20.6,4.0,2.0,553.0,Hume,5833.0
6925,4,h,688500.0,2017,20.6,4.0,2.0,653.0,Hume,5833.0
6926,3,h,570000.0,2017,15.5,3.0,2.0,530.0,Hobsons Bay,1793.0
6927,3,h,790000.0,2017,35.4,3.0,2.0,630.0,Frankston,8077.0
6928,2,h,817000.0,2017,5.1,2.0,1.0,256.0,Maribyrnong,2417.0
6929,4,h,621000.0,2017,20.5,4.0,3.0,640.0,Whittlesea,7969.0
6930,3,h,677000.0,2017,31.7,3.0,2.0,807.0,Hume,14092.0
6931,3,h,700000.0,2017,10.5,3.0,2.0,695.0,Brimbank,6763.0
6932,4,h,702500.0,2017,10.5,4.0,2.0,903.0,Brimbank,6763.0
6933,3,h,1901000.0,2017,10.2,3.0,2.0,628.0,Boroondara,5457.0
6934,3,h,490000.0,2017,18.0,3.0,2.0,251.0,Melton,4242.0
6935,4,h,690000.0,2017,18.0,4.0,2.0,663.0,Melton,4242.0
6936,4,h,695000.0,2017,18.0,4.0,2.0,655.0,Melton,4242.0
6937,3,h,1500000.0,2017,7.0,3.0,6.0,664.0,Darebin,8870.0
6938,4,h,667000.0,2017,18.4,4.0,2.0,601.0,Melton,5811.0
6939,4,h,1065800.0,2017,14.7,4.0,2.0,874.0,Knox,5424.0
6940,3,h,1035000.0,2017,14.5,3.0,2.0,664.0,Banyule,2329.0
6941,4,h,806000.0,2017,14.5,4.0,2.0,534.0,Banyule,1442.0
6942,3,h,550000.0,2017,14.7,3.0,2.0,580.0,Wyndham,16166.0
6943,3,h,1760000.0,2017,6.8,3.0,2.0,535.0,Hobsons Bay,6380.0
6944,3,t,478000.0,2017,25.5,3.0,2.0,162.0,Whittlesea,2940.0
6945,3,h,457000.0,2017,27.2,3.0,1.0,555.0,Wyndham,5262.0
6946,4,h,1561000.0,2017,6.3,4.0,2.0,406.0,Maribyrnong,6543.0
6947,3,h,730000.0,2017,10.4,3.0,1.0,548.0,Moonee Valley,3464.0
6948,3,h,770000.0,2017,10.4,3.0,2.0,616.0,Moonee Valley,3464.0
6949,3,h,805000.0,2017,10.4,3.0,2.0,540.0,Moonee Valley,3464.0
6950,2,h,1330000.0,2017,3.0,2.0,0.0,122.0,Port Phillip,3280.0
6951,4,h,3600000.0,2017,3.0,4.0,1.0,177.0,Port Phillip,3280.0
6952,3,h,1550000.0,2017,5.7,3.0,2.0,595.0,Darebin,2211.0
6953,3,h,615000.0,2017,12.8,3.0,3.0,642.0,Brimbank,1281.0
6954,3,h,1895000.0,2017,6.3,3.0,2.0,387.0,Stonnington,4836.0
6955,3,h,1635000.0,2017,4.3,3.0,2.0,619.0,Moonee Valley,6567.0
6956,4,h,2005000.0,2017,10.2,4.0,2.0,572.0,Boroondara,3052.0
6957,3,h,785000.0,2017,9.5,3.0,1.0,595.0,Moonee Valley,4502.0
6958,3,h,1425000.0,2017,7.9,3.0,2.0,317.0,Boroondara,5682.0
6959,5,h,3600000.0,2017,7.9,5.0,3.0,611.0,Boroondara,5682.0
6960,3,h,1500000.0,2017,9.7,3.0,2.0,622.0,Boroondara,7809.0
6961,4,h,1500000.0,2017,9.7,4.0,1.0,620.0,Boroondara,7809.0
6962,3,h,1113000.0,2017,8.8,3.0,3.0,793.0,Banyule,790.0
6963,3,h,1630000.0,2017,11.4,3.0,2.0,554.0,Glen Eira,6795.0
6964,3,h,1730000.0,2017,11.4,3.0,2.0,569.0,Glen Eira,6795.0
6965,4,h,2260000.0,2017,11.4,4.0,2.0,560.0,Glen Eira,6795.0
6966,3,h,1160000.0,2017,13.8,3.0,3.0,560.0,Glen Eira,10969.0
6967,3,h,1000000.0,2017,13.8,3.0,3.0,402.0,Glen Eira,10969.0
6968,3,h,530000.0,2017,35.2,3.0,1.0,530.0,Casey,17093.0
6969,3,h,785000.0,2017,16.1,3.0,1.0,789.0,Banyule,1390.0
6970,5,h,1150000.0,2017,5.2,5.0,1.0,320.0,Merri-bek,11918.0
6971,4,h,1700000.0,2017,7.7,4.0,2.0,608.0,Boroondara,8920.0
6972,2,h,1650000.0,2017,3.5,3.0,2.0,392.0,Melbourne,3106.0
6973,3,h,1655000.0,2017,8.7,3.0,2.0,306.0,Glen Eira,5051.0
6974,3,h,1255000.0,2017,17.9,3.0,1.0,333.0,Bayside,9758.0
6975,3,h,860000.0,2017,17.9,3.0,2.0,529.0,Bayside,9758.0
6976,2,h,955000.0,2017,17.5,2.0,2.0,785.0,Kingston,4734.0
6977,4,h,1222000.0,2017,6.7,4.0,1.0,515.0,Darebin,11204.0
6978,3,h,990000.0,2017,6.7,3.0,2.0,502.0,Darebin,11204.0
6979,4,h,555000.0,2017,17.4,4.0,0.0,628.0,Hume,1124.0
6980,3,h,451000.0,2017,17.4,3.0,1.0,553.0,Hume,1124.0
6981,3,h,473000.0,2017,20.6,3.0,1.0,294.0,Hume,15510.0
6982,4,h,720000.0,2017,20.6,4.0,2.0,754.0,Hume,15510.0
6983,3,h,568000.0,2017,20.6,3.0,2.0,448.0,Hume,15510.0
6984,5,h,880000.0,2017,23.0,5.0,2.0,983.0,Maroondah,11925.0
6985,3,h,855000.0,2017,23.0,3.0,1.0,864.0,Maroondah,11925.0
6986,3,h,1175000.0,2017,23.0,3.0,2.0,864.0,Maroondah,2985.0
6987,3,h,506000.0,2017,14.0,3.0,3.0,582.0,Hume,2246.0
6988,3,h,1351000.0,2017,12.4,3.0,2.0,681.0,Manningham,9028.0
6989,4,h,1330000.0,2017,14.3,4.0,2.0,864.0,Manningham,10999.0
6990,2,h,1070000.0,2017,16.1,2.0,2.0,758.0,Manningham,4790.0
6991,3,h,3050000.0,2017,7.2,3.0,2.0,923.0,Glen Eira,4898.0
6992,4,h,685000.0,2017,28.5,4.0,2.0,669.0,Casey,8443.0
6993,4,h,621000.0,2017,19.6,4.0,2.0,614.0,Whittlesea,10926.0
6994,3,h,631000.0,2017,19.6,3.0,1.0,555.0,Whittlesea,10926.0
6995,3,h,840000.0,2017,13.1,3.0,3.0,570.0,Hume,5070.0
6996,3,h,775000.0,2017,13.1,3.0,1.0,671.0,Hume,5070.0
6997,3,h,860000.0,2017,5.1,3.0,2.0,162.0,Maribyrnong,7570.0
6998,4,h,1450000.0,2017,5.1,4.0,1.0,593.0,Maribyrnong,7570.0
6999,2,h,868000.0,2017,5.1,2.0,2.0,231.0,Maribyrnong,7570.0
7000,4,h,1190000.0,2017,15.4,4.0,2.0,851.0,Whitehorse,4385.0
7001,4,h,1088000.0,2017,15.4,4.0,2.0,586.0,Whitehorse,4385.0
7002,3,h,820000.0,2017,45.9,3.0,2.0,21600.0,Macedon Ranges,3376.0
7003,3,h,610000.0,2017,12.9,3.0,1.0,606.0,Hume,3285.0
7004,5,h,2670000.0,2017,16.7,5.0,2.0,788.0,Monash,15321.0
7005,3,h,752000.0,2017,11.2,3.0,1.0,580.0,Merri-bek,8870.0
7006,3,h,700000.0,2017,16.1,3.0,1.0,594.0,Banyule,8524.0
7007,3,h,652000.0,2017,16.1,3.0,2.0,358.0,Banyule,8524.0
7008,3,h,2095000.0,2017,13.8,3.0,1.0,544.0,Bayside,5454.0
7009,4,h,2800000.0,2017,5.3,4.0,1.0,558.0,Boroondara,11308.0
7010,4,h,525000.0,2017,18.4,4.0,2.0,589.0,Wyndham,13830.0
7011,4,h,565000.0,2017,18.4,4.0,2.0,595.0,Wyndham,13830.0
7012,3,h,1250000.0,2017,12.3,3.0,2.0,354.0,Monash,3145.0
7013,3,h,570000.0,2017,14.0,3.0,0.0,723.0,Hume,851.0
7014,4,h,700000.0,2017,15.5,4.0,0.0,659.0,Brimbank,3656.0
7015,3,h,915000.0,2017,11.7,3.0,2.0,624.0,Brimbank,5629.0
7016,3,h,990000.0,2017,11.7,3.0,2.0,310.0,Brimbank,5629.0
7017,3,h,700000.0,2017,11.7,3.0,1.0,607.0,Brimbank,5629.0
7018,4,h,1720000.0,2017,5.4,4.0,2.0,714.0,Boroondara,10331.0
7019,4,h,2000000.0,2017,7.3,4.0,2.0,650.0,Boroondara,2671.0
7020,4,h,1850000.0,2017,7.3,4.0,2.0,583.0,Boroondara,2671.0
7021,3,h,685500.0,2017,16.3,3.0,1.0,555.0,Whittlesea,8279.0
7022,4,h,1190000.0,2017,4.3,4.0,2.0,476.0,Maribyrnong,4918.0
7023,3,h,450000.0,2017,29.8,3.0,2.0,605.0,Melton,4718.0
7024,4,h,530000.0,2017,31.7,4.0,2.0,601.0,Melton,6065.0
7025,4,h,630000.0,2017,31.7,4.0,2.0,888.0,Melton,6065.0
7026,4,h,950000.0,2017,20.0,4.0,2.0,590.0,Kingston,6162.0
7027,4,h,1800000.0,2017,20.0,4.0,2.0,741.0,Kingston,6162.0
7028,3,h,460000.0,2017,25.9,3.0,1.0,212.0,Whittlesea,5812.0
7029,4,h,517500.0,2017,25.9,4.0,2.0,400.0,Whittlesea,5812.0
7030,4,h,6370000.0,2017,3.0,4.0,3.0,476.0,Port Phillip,2019.0
7031,3,h,660000.0,2017,17.9,3.0,1.0,537.0,Whittlesea,10529.0
7032,3,h,1104000.0,2017,17.2,3.0,2.0,371.0,Whitehorse,6871.0
7033,3,h,841000.0,2017,16.2,3.0,2.0,476.0,Banyule,3891.0
7034,4,h,1775000.0,2017,14.2,4.0,1.0,762.0,Monash,13366.0
7035,4,h,1650000.0,2017,14.2,4.0,4.0,878.0,Monash,13366.0
7036,5,h,2820000.0,2017,14.2,5.0,2.0,695.0,Monash,13366.0
7037,3,h,1375000.0,2017,14.2,3.0,1.0,843.0,Monash,13366.0
7038,4,h,1000000.0,2017,18.8,4.0,0.0,653.0,Monash,7113.0
7039,2,h,1017500.0,2017,6.2,2.0,1.0,226.0,Hobsons Bay,5498.0
7040,3,h,1150000.0,2017,5.3,3.0,0.0,193.0,Darebin,11364.0
7041,3,h,2750000.0,2017,5.3,3.0,4.0,634.0,Darebin,11364.0
7042,3,h,780000.0,2017,11.2,3.0,1.0,570.0,Merri-bek,2651.0
7043,5,h,1828000.0,2017,12.3,5.0,4.0,667.0,Monash,3224.0
7044,3,h,493000.0,2017,47.3,3.0,2.0,648.0,Cardinia,17384.0
7045,3,t,710000.0,2017,8.5,3.0,2.0,1021.0,Merri-bek,7485.0
7046,4,h,711500.0,2017,14.7,4.0,2.0,663.0,Wyndham,15542.0
7047,4,h,800000.0,2017,14.7,4.0,2.0,700.0,Wyndham,15542.0
7048,4,h,2926000.0,2017,3.5,3.0,1.0,421.0,Melbourne,8648.0
7049,4,h,2160000.0,2017,3.5,4.0,3.0,391.0,Melbourne,8648.0
7050,3,h,850000.0,2017,8.4,3.0,2.0,455.0,Darebin,14577.0
7051,4,h,725000.0,2017,12.0,3.0,2.0,289.0,Darebin,21650.0
7052,4,h,1750000.0,2017,2.4,4.0,2.0,351.0,Yarra,14949.0
7053,3,h,1100000.0,2017,2.4,3.0,0.0,190.0,Yarra,14949.0
7054,4,h,865000.0,2017,23.5,4.0,2.0,505.0,Knox,11667.0
7055,5,h,675000.0,2017,20.6,5.0,2.0,517.0,Hume,5833.0
7056,4,h,890000.0,2017,35.4,4.0,2.0,767.0,Frankston,8077.0
7057,4,h,710000.0,2017,20.5,4.0,2.0,588.0,Whittlesea,7969.0
7058,3,h,520000.0,2017,20.5,3.0,2.0,552.0,Whittlesea,7969.0
7059,4,h,1310000.0,2017,8.2,4.0,1.0,738.0,Moonee Valley,3284.0
7060,4,h,1310000.0,2017,8.2,4.0,2.0,696.0,Moonee Valley,3284.0
7061,5,h,750000.0,2017,10.5,5.0,3.0,561.0,Brimbank,4217.0
7062,3,h,590000.0,2017,10.5,3.0,0.0,613.0,Brimbank,6763.0
7063,3,h,765000.0,2017,10.5,3.0,2.0,664.0,Brimbank,6763.0
7064,4,h,780000.0,2017,15.5,4.0,2.0,997.0,Brimbank,5336.0
7065,3,h,850000.0,2017,15.3,3.0,2.0,666.0,Whittlesea,7955.0
7066,3,h,720000.0,2017,15.3,3.0,4.0,706.0,Whittlesea,7955.0
7067,3,h,1370000.0,2017,7.0,3.0,1.0,353.0,Darebin,8870.0
7068,4,h,735000.0,2017,12.9,4.0,2.0,634.0,Brimbank,3296.0
7069,4,h,1240000.0,2017,8.9,4.0,1.0,696.0,Banyule,2698.0
7070,4,h,1003000.0,2017,14.7,4.0,2.0,645.0,Knox,5424.0
7071,3,h,945000.0,2017,14.7,3.0,2.0,767.0,Knox,7082.0
7072,3,h,510000.0,2017,14.7,3.0,1.0,538.0,Wyndham,16166.0
7073,4,h,2371000.0,2017,3.1,4.0,1.0,214.0,Melbourne,2230.0
7074,3,h,620000.0,2017,16.5,3.0,2.0,531.0,Hume,2474.0
7075,4,h,1170000.0,2017,16.7,4.0,2.0,704.0,Monash,7392.0
7076,4,h,1540000.0,2017,16.7,4.0,2.0,732.0,Monash,7392.0
7077,4,h,2350000.0,2017,6.8,4.0,2.0,462.0,Hobsons Bay,6380.0
7078,3,h,1200000.0,2017,6.3,3.0,1.0,219.0,Maribyrnong,6543.0
7079,4,h,2600000.0,2017,7.5,4.0,4.0,923.0,Moonee Valley,1543.0
7080,4,h,1905000.0,2017,7.5,4.0,2.0,797.0,Moonee Valley,1543.0
7081,3,h,730000.0,2017,10.4,3.0,1.0,377.0,Moonee Valley,3464.0
7082,3,h,926000.0,2017,10.4,3.0,2.0,614.0,Moonee Valley,3464.0
7083,3,h,715000.0,2017,10.5,3.0,2.0,638.0,Brimbank,2185.0
7084,4,h,1757000.0,2017,5.7,4.0,2.0,519.0,Darebin,2211.0
7085,4,h,417000.0,2017,15.5,4.0,2.0,591.0,Hobsons Bay,7630.0
7086,4,h,600000.0,2017,15.5,4.0,1.0,484.0,Hobsons Bay,7630.0
7087,4,h,800000.0,2017,15.5,4.0,4.0,531.0,Hobsons Bay,7630.0
7088,4,h,1700000.0,2017,4.3,4.0,1.0,475.0,Moonee Valley,6567.0
7089,4,h,941000.0,2017,16.5,4.0,2.0,760.0,Hume,1130.0
7090,3,h,900000.0,2017,9.5,3.0,1.0,550.0,Moonee Valley,4502.0
7091,3,h,3300000.0,2017,7.9,3.0,2.0,998.0,Boroondara,5682.0
7092,4,h,2600000.0,2017,7.9,4.0,2.0,650.0,Boroondara,5682.0
7093,5,h,3350000.0,2017,7.9,5.0,2.0,600.0,Boroondara,5682.0
7094,3,h,1300000.0,2017,9.7,3.0,2.0,592.0,Boroondara,7809.0
7095,4,h,916500.0,2017,23.2,4.0,0.0,725.0,Knox,5030.0
7096,4,h,2070000.0,2017,17.3,4.0,2.0,650.0,Bayside,5366.0
7097,4,h,1560000.0,2017,11.4,4.0,2.0,363.0,Glen Eira,6795.0
7098,4,t,1250000.0,2017,11.4,4.0,2.0,750.0,Glen Eira,6795.0
7099,5,h,2055000.0,2017,13.8,5.0,2.0,675.0,Glen Eira,10969.0
7100,4,h,1420000.0,2017,13.8,4.0,2.0,638.0,Glen Eira,10969.0
7101,3,h,950000.0,2017,13.8,3.0,2.0,366.0,Glen Eira,10969.0
7102,4,h,1300000.0,2017,13.4,4.0,2.0,705.0,Whitehorse,5713.0
7103,4,h,1782500.0,2017,10.9,4.0,1.0,641.0,Whitehorse,4605.0
7104,3,h,771000.0,2017,8.6,3.0,0.0,588.0,Maribyrnong,3589.0
7105,3,h,785000.0,2017,8.6,3.0,3.0,539.0,Maribyrnong,3589.0
7106,4,h,2451000.0,2017,10.5,4.0,2.0,335.0,Bayside,10579.0
7107,3,h,1600000.0,2017,10.3,3.0,3.0,691.0,Bayside,6938.0
7108,4,h,538000.0,2017,29.8,4.0,4.0,770.0,Melton,3122.0
7109,5,h,1530000.0,2017,5.2,5.0,2.0,467.0,Merri-bek,11918.0
7110,2,h,1075000.0,2017,5.2,2.0,1.0,2400.0,Merri-bek,11918.0
7111,3,h,1326000.0,2017,4.0,3.0,2.0,217.0,Merri-bek,5533.0
7112,3,h,780000.0,2017,12.1,3.0,2.0,562.0,Banyule,10175.0
7113,5,h,918000.0,2017,12.1,5.0,2.0,807.0,Banyule,10175.0
7114,3,h,1590000.0,2017,8.7,3.0,2.0,499.0,Glen Eira,5051.0
7115,3,h,965000.0,2017,17.9,3.0,4.0,538.0,Bayside,9758.0
7116,2,h,912000.0,2017,3.6,2.0,1.0,156.0,Yarra,2954.0
7117,3,h,1000000.0,2017,6.7,3.0,1.0,371.0,Darebin,11204.0
7118,3,h,615000.0,2017,20.6,3.0,1.0,758.0,Hume,15510.0
7119,3,h,768000.0,2017,23.0,3.0,2.0,850.0,Maroondah,11925.0
7120,3,h,717000.0,2017,24.7,3.0,1.0,696.0,Greater Dandenong,8322.0
7121,4,h,1340000.0,2017,14.3,4.0,2.0,786.0,Manningham,10999.0
7122,4,t,1310000.0,2017,14.3,4.0,2.0,368.0,Manningham,10999.0
7123,4,h,1468000.0,2017,14.3,4.0,2.0,602.0,Manningham,10999.0
7124,4,h,2660000.0,2017,16.1,4.0,2.0,3999.0,Manningham,4790.0
7125,4,h,707000.0,2017,28.8,4.0,4.0,587.0,Casey,3533.0
7126,4,h,2280000.0,2017,7.2,4.0,1.0,302.0,Port Phillip,8989.0
7127,4,h,2200000.0,2017,7.2,4.0,1.0,544.0,Port Phillip,8989.0
7128,4,h,711000.0,2017,19.6,4.0,2.0,530.0,Whittlesea,10926.0
7129,4,h,2520000.0,2017,7.5,4.0,2.0,836.0,Moonee Valley,9264.0
7130,4,h,1300000.0,2017,7.5,4.0,2.0,607.0,Moonee Valley,588.0
7131,4,h,1625000.0,2017,2.1,4.0,1.0,150.0,Yarra,5825.0
7132,4,h,2200000.0,2017,3.6,4.0,1.0,242.0,Merri-bek,6244.0
7133,2,h,1270000.0,2017,3.4,2.0,1.0,341.0,Melbourne,3593.0
7134,3,h,1159000.0,2017,15.4,3.0,2.0,638.0,Whitehorse,4385.0
7135,3,h,1134000.0,2017,15.4,3.0,1.0,601.0,Whitehorse,4385.0
7136,4,h,740000.0,2017,38.0,4.0,2.0,632.0,Frankston,17055.0
7137,4,h,1850000.0,2017,7.2,4.0,2.0,696.0,Glen Eira,534.0
7138,3,h,538000.0,2017,12.9,3.0,2.0,564.0,Hume,3285.0
7139,4,h,3120000.0,2017,7.3,4.0,2.0,725.0,Boroondara,10412.0
7140,4,h,2237500.0,2017,7.3,4.0,2.0,650.0,Boroondara,10412.0
7141,4,h,1439000.0,2017,16.7,4.0,2.0,663.0,Monash,15321.0
7142,4,t,666133.0,2017,11.2,3.0,2.0,933.0,Merri-bek,8870.0
7143,4,h,2000000.0,2017,13.8,4.0,2.0,420.0,Bayside,5454.0
7144,3,h,990000.0,2017,13.8,3.0,1.0,725.0,Bayside,2356.0
7145,2,h,730000.0,2017,21.3,2.0,1.0,690.0,Maroondah,3794.0
7146,2,h,761000.0,2017,8.8,2.0,0.0,589.0,Banyule,2674.0
7147,4,h,660000.0,2017,18.4,4.0,2.0,690.0,Wyndham,13830.0
7148,3,h,615000.0,2017,18.4,3.0,2.0,600.0,Wyndham,13830.0
7149,4,h,530000.0,2017,18.4,4.0,2.0,562.0,Wyndham,13830.0
7150,4,h,580000.0,2017,18.4,4.0,2.0,627.0,Wyndham,13830.0
7151,3,h,541000.0,2017,18.4,3.0,2.0,568.0,Wyndham,13830.0
7152,3,h,587000.0,2017,14.0,3.0,1.0,583.0,Brimbank,1202.0
7153,3,h,380000.0,2017,31.7,3.0,2.0,600.0,Melton,3553.0
7154,3,h,716500.0,2017,16.3,3.0,5.0,688.0,Whittlesea,8279.0
7155,4,h,3100000.0,2017,5.9,4.0,1.0,557.0,Stonnington,4675.0
7156,3,h,1100000.0,2017,4.3,3.0,1.0,490.0,Maribyrnong,4918.0
7157,3,h,1187000.0,2017,4.3,3.0,2.0,598.0,Maribyrnong,4918.0
7158,5,h,970000.0,2017,4.3,5.0,2.0,515.0,Maribyrnong,4918.0
7159,3,h,1720000.0,2017,11.4,3.0,3.0,580.0,Glen Eira,2397.0
7160,3,h,512000.0,2017,17.4,3.0,1.0,559.0,Hume,4704.0
7161,3,h,636000.0,2017,25.9,3.0,2.0,523.0,Whittlesea,5812.0
7162,3,h,565000.0,2017,25.9,3.0,1.0,606.0,Whittlesea,5812.0
7163,4,h,802000.0,2017,25.9,4.0,2.0,519.0,Whittlesea,5812.0
7164,3,h,592500.0,2017,17.9,3.0,0.0,432.0,Whittlesea,10529.0
7165,3,h,1189000.0,2017,6.2,3.0,2.0,372.0,Hobsons Bay,5498.0
7166,3,h,1100000.0,2017,16.7,3.0,3.0,730.0,Monash,902.0
7167,3,h,735000.0,2017,15.4,3.0,2.0,426.0,Manningham,4973.0
7168,3,h,1315000.0,2017,12.3,3.0,2.0,562.0,Monash,3224.0
7169,3,h,962500.0,2017,15.5,3.0,2.0,534.0,Kingston,3692.0
7170,4,h,1700000.0,2017,11.4,4.0,3.0,522.0,Glen Eira,3578.0
7171,3,h,1055000.0,2017,21.5,3.0,1.0,697.0,Kingston,5087.0
7172,3,t,780000.0,2017,8.5,3.0,2.0,797.0,Merri-bek,7485.0
7173,3,h,891000.0,2017,8.5,3.0,1.0,557.0,Merri-bek,7485.0
7174,4,h,515000.0,2017,14.7,4.0,2.0,237.0,Wyndham,15542.0
7175,2,h,835000.0,2017,8.4,2.0,4.0,501.0,Darebin,14577.0
7176,2,u,440000.0,2017,8.4,2.0,1.0,706.0,Darebin,14577.0
7177,3,h,650000.0,2017,12.0,3.0,1.0,491.0,Darebin,21650.0
7178,4,h,1000000.0,2017,12.0,4.0,2.0,646.0,Darebin,21650.0
7179,4,h,1907000.0,2017,2.4,4.0,3.0,411.0,Yarra,14949.0
7180,3,h,470000.0,2017,20.6,3.0,2.0,328.0,Hume,5833.0
7181,4,h,1675000.0,2017,15.2,4.0,2.0,675.0,Bayside,4497.0
7182,3,h,1300000.0,2017,15.2,3.0,2.0,600.0,Bayside,4497.0
7183,3,h,1010000.0,2017,5.1,3.0,0.0,436.0,Maribyrnong,2417.0
7184,3,h,650000.0,2017,20.5,3.0,2.0,450.0,Whittlesea,7969.0
7185,4,h,737500.0,2017,20.5,4.0,2.0,676.0,Whittlesea,7969.0
7186,3,h,2180000.0,2017,2.7,3.0,2.0,223.0,Melbourne,14887.0
7187,3,h,1750000.0,2017,2.7,3.0,2.0,153.0,Melbourne,14887.0
7188,2,h,1225000.0,2017,6.2,2.0,1.0,361.0,Hobsons Bay,1223.0
7189,3,h,880000.0,2017,20.8,3.0,2.0,554.0,Greater Dandenong,7412.0
7190,4,h,870000.0,2017,16.1,4.0,2.0,673.0,Banyule,915.0
7191,3,h,520000.0,2017,31.7,3.0,1.0,646.0,Hume,14092.0
7192,3,h,515000.0,2017,31.7,3.0,2.0,689.0,Hume,14092.0
7193,3,h,570000.0,2017,10.5,3.0,1.0,255.0,Brimbank,6763.0
7194,4,h,2300000.0,2017,10.2,4.0,4.0,751.0,Boroondara,5457.0
7195,4,h,585000.0,2017,18.4,4.0,2.0,448.0,Wyndham,10160.0
7196,4,t,1550000.0,2017,15.5,4.0,2.0,345.0,Manningham,6202.0
7197,3,h,1290000.0,2017,15.5,3.0,2.0,960.0,Manningham,6202.0
7198,4,h,1390000.0,2017,12.4,4.0,6.0,709.0,Manningham,5420.0
7199,3,h,1435000.0,2017,12.4,3.0,2.0,738.0,Manningham,5420.0
7200,3,h,610000.0,2017,12.9,3.0,1.0,534.0,Brimbank,3296.0
7201,3,h,805000.0,2017,12.9,3.0,4.0,802.0,Brimbank,3296.0
7202,4,h,950000.0,2017,14.7,4.0,2.0,752.0,Knox,5424.0
7203,4,h,1036000.0,2017,14.7,4.0,2.0,772.0,Knox,7082.0
7204,4,h,1000000.0,2017,14.5,4.0,2.0,577.0,Banyule,2329.0
7205,4,h,1405000.0,2017,14.5,4.0,5.0,975.0,Banyule,1442.0
7206,3,h,490000.0,2017,14.7,3.0,0.0,530.0,Wyndham,16166.0
7207,3,h,470000.0,2017,14.7,3.0,2.0,568.0,Wyndham,16166.0
7208,3,h,558000.0,2017,14.7,3.0,2.0,693.0,Wyndham,16166.0
7209,3,h,870000.0,2017,6.4,3.0,2.0,390.0,Maribyrnong,5058.0
7210,3,h,570000.0,2017,16.5,3.0,2.0,468.0,Hume,2474.0
7211,5,h,1050000.0,2017,16.7,5.0,3.0,708.0,Monash,7392.0
7212,4,h,730000.0,2017,25.5,4.0,2.0,547.0,Whittlesea,2940.0
7213,4,h,643000.0,2017,25.5,4.0,2.0,421.0,Whittlesea,2940.0
7214,3,h,920000.0,2017,6.3,3.0,0.0,207.0,Maribyrnong,6543.0
7215,4,h,965000.0,2017,10.4,4.0,1.0,730.0,Moonee Valley,3464.0
7216,6,h,870000.0,2017,10.4,6.0,2.0,976.0,Moonee Valley,3464.0
7217,3,h,845000.0,2017,10.4,3.0,3.0,612.0,Moonee Valley,3464.0
7218,3,h,600000.0,2017,15.5,3.0,2.0,482.0,Hobsons Bay,7630.0
7219,3,h,650000.0,2017,12.8,3.0,3.0,604.0,Brimbank,1281.0
7220,3,h,1800000.0,2017,6.3,3.0,1.0,167.0,Stonnington,4836.0
7221,3,h,1870000.0,2017,10.2,3.0,2.0,689.0,Boroondara,3052.0
7222,3,h,1620000.0,2017,10.2,3.0,3.0,637.0,Boroondara,3052.0
7223,4,h,840000.0,2017,16.5,4.0,2.0,600.0,Hume,1130.0
7224,4,h,714000.0,2017,16.5,4.0,2.0,656.0,Hume,1130.0
7225,3,h,865000.0,2017,9.5,3.0,2.0,590.0,Moonee Valley,4502.0
7226,3,h,801000.0,2017,9.5,3.0,2.0,580.0,Moonee Valley,4502.0
7227,3,h,702500.0,2017,9.5,3.0,1.0,201.0,Moonee Valley,4502.0
7228,4,h,900000.0,2017,9.5,4.0,1.0,612.0,Moonee Valley,4502.0
7229,3,h,2400000.0,2017,7.9,3.0,2.0,893.0,Boroondara,5682.0
7230,5,h,3320000.0,2017,7.9,5.0,2.0,673.0,Boroondara,5682.0
7231,4,h,2400000.0,2017,9.7,4.0,2.0,716.0,Boroondara,7809.0
7232,5,h,1683000.0,2017,9.7,5.0,4.0,603.0,Boroondara,7809.0
7233,2,h,1000000.0,2017,9.7,2.0,2.0,244.0,Boroondara,7809.0
7234,5,h,3225000.0,2017,9.7,5.0,2.0,646.0,Boroondara,7809.0
7235,5,h,1730000.0,2017,9.7,5.0,4.0,643.0,Boroondara,7809.0
7236,5,h,2478000.0,2017,11.4,5.0,2.0,697.0,Glen Eira,6795.0
